province,year,month,lst_day_c
Jawzjan,2019,5,44.33019980993589
Kabul,2019,5,31.98439170392488
Kandahar,2019,5,47.961130342138325
Kapisa,2019,5,28.416092058161347
Kunar,2019,5,27.196730404263473
Kunduz,2019,5,42.26252664766586
Laghman,2019,5,31.710086180614383
Logar,2019,5,31.120746790658806
Nangarhar,2019,5,35.68506334897159
Nimroz,2019,5,49.03666822808588
Nuristan,2019,5,13.086374716459732
Paktya,2019,5,30.65634141093794
Samangan,2019,5,30.639525173105977
Sar-e-Pul,2019,5,29.029839024830167
Takhar,2019,5,26.91862155640847
Wardak,2019,5,27.415431991003405
Zabul,2019,5,39.56925576896953
Khost,2019,6,37.34375856597634
Paktika,2019,6,43.9568166498154
Daykundi,2019,6,37.711240987585356
Panjsher,2019,6,20.635064098786202
Parwan,2019,6,31.67333477791799
Uruzgan,2019,6,41.73572294001477
Badakhshan,2019,6,17.370027116345394
Badghis,2019,6,42.50924249350333
Baghlan,2019,6,31.63566882441477
Balkh,2019,6,47.17741471078709
Bamyan,2019,6,31.735146782045216
Farah,2019,6,47.934961972730875
Faryab,2019,6,44.639985096200576
Ghazni,2019,6,38.21469593745966
Ghor,2019,6,36.39759086025401
Hilmand,2019,6,52.4427749922769
Hirat,2019,6,43.63441545518849
Jawzjan,2019,6,50.69155286747808
Kabul,2019,6,37.486820008466076
Kandahar,2019,6,52.89249148630557
Kapisa,2019,6,34.21324150962038
Kunar,2019,6,31.52879003070311
Kunduz,2019,6,46.594029659867374
Laghman,2019,6,37.00756182440407
Logar,2019,6,37.77095974657034
Nangarhar,2019,6,40.52195243207616
Nimroz,2019,6,52.202023812143786
Nuristan,2019,6,19.43824029677746
Paktya,2019,6,35.856746364368774
Samangan,2019,6,35.8290338459292
Sar-e-Pul,2019,6,36.451556029085836
Takhar,2019,6,31.210977117916073
Wardak,2019,6,34.14003721034147
Zabul,2019,6,46.1232063402211
Khost,2019,7,33.84141649671882
Paktika,2019,7,44.090624321392404
Daykundi,2019,7,41.899830905116026
Panjsher,2019,7,28.39270532836905
Parwan,2019,7,37.26830896169902
Uruzgan,2019,7,44.01120947334543
Badakhshan,2019,7,26.991855136281792
Badghis,2019,7,46.79971271773596
Baghlan,2019,7,38.584084002719734
Balkh,2019,7,50.964417511299125
Bamyan,2019,7,37.733852394235385
Farah,2019,7,50.74760052694228
Faryab,2019,7,49.32442445355901
Ghazni,2019,7,41.87675468631115
Ghor,2019,7,41.50133906821972
Hilmand,2019,7,52.56849972215
Hirat,2019,7,46.21114508963418
Jawzjan,2019,7,53.897488328318225
Kabul,2019,7,40.98013181575474
Kandahar,2019,7,51.70740835655253
Kapisa,2019,7,36.67116555175974
Kunar,2019,7,29.61816589302753
Kunduz,2019,7,49.20965766274327
Laghman,2019,7,35.46656214351391
Logar,2019,7,41.792473207262276
Nangarhar,2019,7,38.87565146124635
Nimroz,2019,7,54.63570898670771
Nuristan,2019,7,25.439996940053923
Paktya,2019,7,38.643590162053755
Samangan,2019,7,43.17036004818195
Sar-e-Pul,2019,7,42.38461478747034
Takhar,2019,7,38.13199349077741
Wardak,2019,7,39.52623619378819
Zabul,2019,7,46.13813249824935
Khost,2019,8,32.67898162811476
Paktika,2019,8,42.38624624869218
Daykundi,2019,8,38.803295188604025
Panjsher,2019,8,27.53483555281103
Parwan,2019,8,34.76473239068438
Uruzgan,2019,8,40.52351684957429
Badakhshan,2019,8,26.187956469413397
Badghis,2019,8,42.303070426924386
Baghlan,2019,8,35.047862548615335
Balkh,2019,8,45.405726111614285
Bamyan,2019,8,35.166439272139385
Farah,2019,8,46.03944040118508
Faryab,2019,8,44.43850026185615
Ghazni,2019,8,39.28821059248219
Ghor,2019,8,39.17545041698282
Hilmand,2019,8,48.185086624967994
Hirat,2019,8,41.87509148311781
Jawzjan,2019,8,48.52696545870573
Kabul,2019,8,37.272126157170426
Kandahar,2019,8,50.2813088879443
Kapisa,2019,8,33.697299470021754
Kunar,2019,8,27.329933944131465
Kunduz,2019,8,43.540092303091164
Laghman,2019,8,32.247582997890895
Logar,2019,8,38.459696110601975
Nangarhar,2019,8,35.4187347740685
Nimroz,2019,8,49.825960436539425
Nuristan,2019,8,22.516113486930188
Paktya,2019,8,35.69580251882121
Samangan,2019,8,38.92116379337788
Sar-e-Pul,2019,8,38.551806680454106
Takhar,2019,8,34.63961932276189
Wardak,2019,8,36.77496880009003
Zabul,2019,8,44.21465896650641
Khost,2019,9,30.75750855835543
Paktika,2019,9,39.44269429894565
Daykundi,2019,9,34.83764984603837
Panjsher,2019,9,24.502260229939754
Parwan,2019,9,31.634585292408076
Uruzgan,2019,9,37.299976608537804
Badakhshan,2019,9,22.716184002266644
Badghis,2019,9,37.38728097636764
Baghlan,2019,9,30.982425326294205
Balkh,2019,9,39.77034025892812
Bamyan,2019,9,30.77440510411721
Farah,2019,9,43.50758010979644
Faryab,2019,9,38.805417584233275
Ghazni,2019,9,35.60137606028704
Ghor,2019,9,35.12782373047324
Hilmand,2019,9,46.80178900636918
Hirat,2019,9,39.15178455137735
Jawzjan,2019,9,41.8943204064518
Kabul,2019,9,33.94962942994082
Kandahar,2019,9,47.41252927517257
Kapisa,2019,9,30.76486167547121
Kunar,2019,9,25.07783191414968
Kunduz,2019,9,38.77237130720622
Laghman,2019,9,30.047819891630958
Logar,2019,9,34.96220045595148
Nangarhar,2019,9,32.7024403960421
Nimroz,2019,9,47.93168582456002
Nuristan,2019,9,20.56842182106478
Paktya,2019,9,33.26154052207028
Samangan,2019,9,34.366099430017
Sar-e-Pul,2019,9,33.96175197576537
Takhar,2019,9,30.765556562800118
Wardak,2019,9,33.13586557034022
Zabul,2019,9,41.563602564948546
Khost,2019,10,26.001734533992643
Paktika,2019,10,31.09531060527067
Daykundi,2019,10,24.947346592342345
Panjsher,2019,10,11.159680415726154
Parwan,2019,10,20.171956101440344
Uruzgan,2019,10,27.81046082846057
Badakhshan,2019,10,11.176953678738622
Badghis,2019,10,28.1064332461068
Baghlan,2019,10,21.797359379862748
Balkh,2019,10,31.609082027566785
Bamyan,2019,10,20.281610933638117
Farah,2019,10,34.81084802341596
Faryab,2019,10,29.537683022446515
Ghazni,2019,10,25.908413953195094
Ghor,2019,10,25.0197993105688
Hilmand,2019,10,38.51463005976255
Hirat,2019,10,30.745578625155687
Jawzjan,2019,10,33.3848441354623
Kabul,2019,10,23.543717336852573
Kandahar,2019,10,38.841617951178314
Kapisa,2019,10,21.85738140489626
Kunar,2019,10,19.279283820424006
Kunduz,2019,10,32.14215545005423
Laghman,2019,10,23.15003586706041
Logar,2019,10,24.559984874522446
Nangarhar,2019,10,25.770404797829343
Nimroz,2019,10,40.22783530919084
Nuristan,2019,10,8.702473906493468
Paktya,2019,10,23.964593710204706
Samangan,2019,10,24.935598999489496
Sar-e-Pul,2019,10,24.335911741685756
Takhar,2019,10,21.763436860677185
Wardak,2019,10,22.388394692749177
Zabul,2019,10,32.402721212495656
Khost,2019,11,16.673977428957308
Paktika,2019,11,17.536067743066152
Daykundi,2019,11,9.193020015731326
Panjsher,2019,11,-1.9631109115275083
Parwan,2019,11,6.967330451425108
Uruzgan,2019,11,12.519461045064944
Badakhshan,2019,11,-3.5088560325291613
Badghis,2019,11,14.520309486644212
Baghlan,2019,11,8.911518721473572
Balkh,2019,11,17.553232386627318
Bamyan,2019,11,3.173885249058783
Farah,2019,11,22.798455880587188
Faryab,2019,11,15.198057016644897
Ghazni,2019,11,8.97077692516224
Ghor,2019,11,8.07337005311055
Hilmand,2019,11,25.654681148192417
Hirat,2019,11,17.159451298851057
Jawzjan,2019,11,18.105574394446805
Kabul,2019,11,12.53693944671623
Kandahar,2019,11,25.089992903372618
Kapisa,2019,11,11.337266090934193
Kunar,2019,11,10.487222279177752
Kunduz,2019,11,18.04329773621099
Laghman,2019,11,14.33973427190175
Logar,2019,11,10.388079296575619
Nangarhar,2019,11,16.361056108441385
Nimroz,2019,11,28.432957345749113
Nuristan,2019,11,-2.3975386975284056
Paktya,2019,11,11.38881715592007
Samangan,2019,11,10.669308327600302
Sar-e-Pul,2019,11,8.890014684284772
Takhar,2019,11,9.072444338330918
Wardak,2019,11,4.859588443141521
Zabul,2019,11,16.96739939205341
Khost,2019,12,13.229395344193806
Paktika,2019,12,12.840971068910276
Daykundi,2019,12,5.263295638923536
Panjsher,2019,12,-5.213398384483359
Parwan,2019,12,4.0195983758358675
Uruzgan,2019,12,8.597944546034531
Badakhshan,2019,12,-8.582845583283254
Badghis,2019,12,10.645609059962567
Baghlan,2019,12,6.353658398357023
Balkh,2019,12,14.277758556417757
Bamyan,2019,12,-2.0600379571728356
Farah,2019,12,18.730104899960526
Faryab,2019,12,11.534189839340561
Ghazni,2019,12,3.8457008775345476
Ghor,2019,12,2.7726874744335825
Hilmand,2019,12,21.319133431636732
Hirat,2019,12,14.801627542159336
Jawzjan,2019,12,14.882861972099233
Kabul,2019,12,8.702501563183052
Kandahar,2019,12,20.602051314439784
Kapisa,2019,12,7.283470292612012
Kunar,2019,12,7.5242713681177795
Kunduz,2019,12,15.404981690428508
Laghman,2019,12,10.303119529693989
Logar,2019,12,7.07789886474141
Nangarhar,2019,12,12.243163510150094
Nimroz,2019,12,23.95868568051168
Nuristan,2019,12,-5.712602222602999
Paktya,2019,12,8.084124253537592
Samangan,2019,12,8.614338083273559
Sar-e-Pul,2019,12,4.700723053834101
Takhar,2019,12,7.012310130702141
Wardak,2019,12,0.5494666942133769
Zabul,2019,12,12.87116844839472
Khost,2020,1,7.885034362977921
Paktika,2020,1,-1.2669340796955184
Daykundi,2020,1,-7.979260294062836
Panjsher,2020,1,-12.69077316998796
Parwan,2020,1,-7.267491535039355
Uruzgan,2020,1,-0.19107152074580813
Badakhshan,2020,1,-14.387677881995147
Badghis,2020,1,1.7498841093657733
Baghlan,2020,1,-1.053661288391161
Balkh,2020,1,9.329025577887219
Bamyan,2020,1,-10.678553823117248
Farah,2020,1,11.20064305854546
Faryab,2020,1,4.583004972056413
Ghazni,2020,1,-9.040897395549946
Ghor,2020,1,-9.714283607022981
Hilmand,2020,1,14.836365666204971
Hirat,2020,1,4.9931021408182055
Jawzjan,2020,1,10.2878784399538
Kabul,2020,1,-1.9718016329959605
Kandahar,2020,1,13.79447092585571
Kapisa,2020,1,-1.7712672188975296
Kunar,2020,1,1.3524679465556408
Kunduz,2020,1,9.759399453376988
Laghman,2020,1,4.383923574991377
Logar,2020,1,-6.451761314557573
Nangarhar,2020,1,7.467292709497379
Nimroz,2020,1,18.462409418802874
Nuristan,2020,1,-11.583746154076334
Paktya,2020,1,-3.3295120017878204
Samangan,2020,1,0.14979338216147936
Sar-e-Pul,2020,1,-2.8729122408128047
Takhar,2020,1,-0.5850611012975122
Wardak,2020,1,-11.078266373033564
Zabul,2020,1,-1.47150664807248
Khost,2020,2,16.99461963711965
Paktika,2020,2,12.126799243285593
Daykundi,2020,2,2.314297511895797
Panjsher,2020,2,-3.721847873466838
Parwan,2020,2,3.233249009523208
Uruzgan,2020,2,10.05367035812706
Badakhshan,2020,2,-5.094986830662822
Badghis,2020,2,12.243296405567445
Baghlan,2020,2,9.00556452583545
Balkh,2020,2,18.08602840389297
Bamyan,2020,2,-2.252816532213786
Farah,2020,2,21.923812265511938
Faryab,2020,2,13.38709876942937
Ghazni,2020,2,0.5199183463246243
Ghor,2020,2,0.6441074403667207
Hilmand,2020,2,25.12837161299457
Hirat,2020,2,17.611055616874275
Jawzjan,2020,2,18.792379747102075
Kabul,2020,2,9.557237401390388
Kandahar,2020,2,23.919477749413012
Kapisa,2020,2,8.66323296900175
Kunar,2020,2,9.969265742753167
Kunduz,2020,2,17.589919638100046
Laghman,2020,2,13.450803549741776
Logar,2020,2,4.481853098314661
Nangarhar,2020,2,16.0441708511516
Nimroz,2020,2,28.096720895468632
Nuristan,2020,2,-3.1681419025072
Paktya,2020,2,7.020284197467842
Samangan,2020,2,10.102080443740752
Sar-e-Pul,2020,2,5.849686003474386
Takhar,2020,2,9.38753217736031
Wardak,2020,2,-2.469508817385717
Zabul,2020,2,12.481297945055738
Khost,2020,3,19.545338022011393
Paktika,2020,3,18.449325400057347
Daykundi,2020,3,11.602898617239827
Panjsher,2020,3,1.541741046427267
Parwan,2020,3,9.754553564092356
Uruzgan,2020,3,16.020849846393553
Badakhshan,2020,3,1.632322537522102
Badghis,2020,3,18.5644357664782
Baghlan,2020,3,13.598093831253692
Balkh,2020,3,24.178260114910643
Bamyan,2020,3,4.526415614141178
Farah,2020,3,27.139549299335467
Faryab,2020,3,19.57847749805196
Ghazni,2020,3,10.543491984000203
Ghor,2020,3,9.78243212005115
Hilmand,2020,3,32.28131215501156
Hirat,2020,3,22.485478359448113
Jawzjan,2020,3,26.1928576031817
Kabul,2020,3,15.795149415397232
Kandahar,2020,3,30.061725535043728
Kapisa,2020,3,13.828054680395255
Kunar,2020,3,13.526581884937013
Kunduz,2020,3,25.79608256039427
Laghman,2020,3,16.281328336178206
Logar,2020,3,13.853990125557448
Nangarhar,2020,3,18.50912164497174
Nimroz,2020,3,35.28630482521082
Nuristan,2020,3,0.490938022223449
Paktya,2020,3,14.057294601785964
Samangan,2020,3,14.101617704795155
Sar-e-Pul,2020,3,11.111256924091483
Takhar,2020,3,14.519373842291513
Wardak,2020,3,6.182396575956642
Zabul,2020,3,18.81304022741212
Khost,2020,4,26.02233315779692
Paktika,2020,4,29.982593753085595
Daykundi,2020,4,19.747234753426337
Panjsher,2020,4,8.510438105886392
Parwan,2020,4,18.393139587009316
Uruzgan,2020,4,23.5650087171678
Badakhshan,2020,4,9.79154951007643
Badghis,2020,4,27.185629910113967
Baghlan,2020,4,20.13665660917004
Balkh,2020,4,33.070907484479825
Bamyan,2020,4,14.867638530935356
Farah,2020,4,35.719775314253326
Faryab,2020,4,28.34941341138342
Ghazni,2020,4,22.253757633860776
Ghor,2020,4,19.87166892581858
Hilmand,2020,4,41.25338592237373
Hirat,2020,4,30.63864131851618
Jawzjan,2020,4,34.36912631094578
Kabul,2020,4,23.72606980165559
Kandahar,2020,4,40.481767986417935
Kapisa,2020,4,20.669048332691844
Kunar,2020,4,19.66694975490033
Kunduz,2020,4,33.95903553110148
Laghman,2020,4,23.519622425693143
Logar,2020,4,23.197775709441444
Nangarhar,2020,4,25.76391557526376
Nimroz,2020,4,44.667984507656236
Nuristan,2020,4,7.301898396540879
Paktya,2020,4,22.821724835534656
Samangan,2020,4,22.86520041632356
Sar-e-Pul,2020,4,20.325677313849187
Takhar,2020,4,20.887264531008967
Wardak,2020,4,17.606405778622598
Zabul,2020,4,30.07519468683137
Khost,2020,5,33.39183465836706
Paktika,2020,5,39.37180617050642
Daykundi,2020,5,32.010484743553235
Panjsher,2020,5,14.166430147313257
Parwan,2020,5,26.0660000749044
Uruzgan,2020,5,36.28981886983983
Badakhshan,2020,5,15.127142579712574
Badghis,2020,5,37.99276487978375
Baghlan,2020,5,24.778194890746654
Balkh,2020,5,41.74384877360176
Bamyan,2020,5,25.064504022874093
Farah,2020,5,44.95104279162745
Faryab,2020,5,38.18952294217571
Ghazni,2020,5,32.245986548061104
Ghor,2020,5,32.03642797820916
Hilmand,2020,5,49.688898294307776
Hirat,2020,5,40.23315886272066
Jawzjan,2020,5,45.314511741354686
Kabul,2020,5,32.1243839998303
Kandahar,2020,5,49.12275541995312
Kapisa,2020,5,28.86031989427688
Kunar,2020,5,27.36460457534071
Kunduz,2020,5,41.20728096559467
Laghman,2020,5,32.0925308068091
Logar,2020,5,32.246805410669566
Nangarhar,2020,5,35.29126089849034
Nimroz,2020,5,51.1098442817169
Nuristan,2020,5,14.123028377024669
Paktya,2020,5,30.652835227064788
Samangan,2020,5,29.063161274367797
Sar-e-Pul,2020,5,29.508266586489686
Takhar,2020,5,25.265090158053535
Wardak,2020,5,27.409274926426484
Zabul,2020,5,40.46112571959548
Khost,2020,6,35.21197866050698
Paktika,2020,6,44.147953467095014
Daykundi,2020,6,38.89317524943723
Panjsher,2020,6,21.589426672679824
Parwan,2020,6,32.56731689602314
Uruzgan,2020,6,42.56706533137005
Badakhshan,2020,6,20.142331980160534
Badghis,2020,6,45.84068446044835
Baghlan,2020,6,33.72971579021638
Balkh,2020,6,49.28435338072958
Bamyan,2020,6,33.935191367570226
Farah,2020,6,49.76597486236222
Faryab,2020,6,47.57312734768703
Ghazni,2020,6,39.07729590802846
Ghor,2020,6,38.925280445258906
Hilmand,2020,6,53.556238804788386
Hirat,2020,6,45.359853290085425
Jawzjan,2020,6,53.34240203502328
Kabul,2020,6,37.17643040584656
Kandahar,2020,6,54.23271029748202
Kapisa,2020,6,33.64554616532189
Kunar,2020,6,30.4307898197105
Kunduz,2020,6,48.010444596952475
Laghman,2020,6,35.76890886187494
Logar,2020,6,37.84661341785902
Nangarhar,2020,6,38.753963311663775
Nimroz,2020,6,54.181038429028035
Nuristan,2020,6,20.37397408252169
Paktya,2020,6,35.637580909681915
Samangan,2020,6,38.93890522830914
Sar-e-Pul,2020,6,39.308630401968344
Takhar,2020,6,33.820280573054
Wardak,2020,6,35.26660324984572
Zabul,2020,6,46.83085283501147
Khost,2020,7,34.133786142475735
Paktika,2020,7,44.21138139607143
Daykundi,2020,7,40.320317401097654
Panjsher,2020,7,26.162570075616973
Parwan,2020,7,34.671783517517966
Uruzgan,2020,7,43.31815968087069
Badakhshan,2020,7,24.406248029565724
Badghis,2020,7,46.11464464115995
Baghlan,2020,7,36.634609142631305
Balkh,2020,7,49.662401392359754
Bamyan,2020,7,34.69973560542031
Farah,2020,7,49.299404274105555
Faryab,2020,7,48.27942665035972
Ghazni,2020,7,40.32357496348989
Ghor,2020,7,40.63473624251598
Hilmand,2020,7,52.668982615806634
Hirat,2020,7,45.17898751605706
Jawzjan,2020,7,53.48063692502263
Kabul,2020,7,38.97816595055362
Kandahar,2020,7,53.71861953230437
Kapisa,2020,7,35.72777410872722
Kunar,2020,7,30.571892821095634
Kunduz,2020,7,48.00501701159274
Laghman,2020,7,36.261551175681554
Logar,2020,7,39.252236597364735
Nangarhar,2020,7,38.96438894892345
Nimroz,2020,7,52.89911627184283
Nuristan,2020,7,23.750667056447686
Paktya,2020,7,36.283121131995536
Samangan,2020,7,40.83578140974664
Sar-e-Pul,2020,7,40.65509679547265
Takhar,2020,7,36.75285997151485
Wardak,2020,7,36.53134490812018
Zabul,2020,7,47.14437822320786
Khost,2020,8,30.372196944293687
Paktika,2020,8,42.547606595073596
Daykundi,2020,8,40.58408332827674
Panjsher,2020,8,28.154322788145574
Parwan,2020,8,34.59466242577875
Uruzgan,2020,8,42.63672129065135
Badakhshan,2020,8,28.065271560155203
Badghis,2020,8,43.86710582283115
Baghlan,2020,8,36.38973908046428
Balkh,2020,8,46.52934383938898
Bamyan,2020,8,36.11200248947145
Farah,2020,8,47.324020648414916
Faryab,2020,8,46.091360012442806
Ghazni,2020,8,40.78387746249381
Ghor,2020,8,41.03709669942347
Hilmand,2020,8,50.63221076769911
Hirat,2020,8,43.1311053314191
Jawzjan,2020,8,50.52112527393309
Kabul,2020,8,36.57823218524692
Kandahar,2020,8,52.1325846946985
Kapisa,2020,8,32.62067883016514
Kunar,2020,8,27.231681724961824
Kunduz,2020,8,44.97420804886621
Laghman,2020,8,31.813943289730066
Logar,2020,8,37.84669132697017
Nangarhar,2020,8,34.74669949906098
Nimroz,2020,8,50.75027320930896
Nuristan,2020,8,23.78124006936584
Paktya,2020,8,35.20674770587314
Samangan,2020,8,40.04954073927156
Sar-e-Pul,2020,8,39.83987341313364
Takhar,2020,8,36.15336703704841
Wardak,2020,8,37.29724611573175
Zabul,2020,8,46.33931297327749
Khost,2020,9,32.33367023125089
Paktika,2020,9,39.07625474257807
Daykundi,2020,9,33.64104787576376
Panjsher,2020,9,21.997112859816312
Parwan,2020,9,29.64136605833586
Uruzgan,2020,9,35.55161689962736
Badakhshan,2020,9,20.17364308580638
Badghis,2020,9,37.001531696168655
Baghlan,2020,9,29.077523830442075
Balkh,2020,9,38.988387492169906
Bamyan,2020,9,29.58188153484045
Farah,2020,9,40.60470127157246
Faryab,2020,9,38.51118281866202
Ghazni,2020,9,34.75162557547024
Ghor,2020,9,34.147217131349166
Hilmand,2020,9,43.572996099234295
Hirat,2020,9,36.79064643430668
Jawzjan,2020,9,41.85474154887331
Kabul,2020,9,32.89096569781593
Kandahar,2020,9,45.769309539538554
Kapisa,2020,9,29.559390746499446
Kunar,2020,9,26.367744738084863
Kunduz,2020,9,37.92902320104745
Laghman,2020,9,31.119353299897888
Logar,2020,9,33.4353575485964
Nangarhar,2020,9,33.90787210546617
Nimroz,2020,9,45.02848297086567
Nuristan,2020,9,18.678874531089058
Paktya,2020,9,32.28887049639989
Samangan,2020,9,32.44465311281632
Sar-e-Pul,2020,9,32.65477730813549
Takhar,2020,9,29.215015646728972
Wardak,2020,9,31.781722356516482
Zabul,2020,9,39.92234100049937
Khost,2020,10,27.624798261350694
Paktika,2020,10,30.250085285569863
Daykundi,2020,10,24.228373228427127
Panjsher,2020,10,13.073668433024059
Parwan,2020,10,21.472107855445184
Uruzgan,2020,10,26.434946499410906
Badakhshan,2020,10,8.801240300313335
Badghis,2020,10,27.985948025727367
Baghlan,2020,10,20.50909867569169
Balkh,2020,10,29.46238619662535
Bamyan,2020,10,20.315510180063747
Farah,2020,10,32.037255100923176
Faryab,2020,10,29.202006738283906
Ghazni,2020,10,25.507564732204123
Ghor,2020,10,24.799524411732886
Hilmand,2020,10,35.14761224614597
Hirat,2020,10,28.948817406851884
Jawzjan,2020,10,31.31344857394065
Kabul,2020,10,25.077552895761958
Kandahar,2020,10,36.317658165006925
Kapisa,2020,10,22.493995766305485
Kunar,2020,10,21.1683869027226
Kunduz,2020,10,28.699598901545258
Laghman,2020,10,24.74445689336036
Logar,2020,10,24.98494679051128
Nangarhar,2020,10,27.356900438433126
Nimroz,2020,10,36.174887711037485
Nuristan,2020,10,10.29458771378679
Paktya,2020,10,24.92548581890984
Samangan,2020,10,23.922960796750264
Sar-e-Pul,2020,10,24.161374075176315
Takhar,2020,10,20.646455553156688
Wardak,2020,10,22.806651852229532
Zabul,2020,10,30.65307726410319
Khost,2020,11,17.529402479967004
Paktika,2020,11,17.93735971153062
Daykundi,2020,11,9.76029352451937
Panjsher,2020,11,-1.0185014291152017
Parwan,2020,11,6.910292474898461
Uruzgan,2020,11,14.420446328277247
Badakhshan,2020,11,-4.127707429378266
Badghis,2020,11,12.408670236571547
Baghlan,2020,11,8.21086273702229
Balkh,2020,11,13.605412670249098
Bamyan,2020,11,1.9746038620620745
Farah,2020,11,22.62576608723767
Faryab,2020,11,12.609109478793947
Ghazni,2020,11,11.08999792885484
Ghor,2020,11,8.799215059991353
Hilmand,2020,11,26.16384119176776
Hirat,2020,11,17.35513609311288
Jawzjan,2020,11,15.590141577758066
Kabul,2020,11,12.222202790028128
Kandahar,2020,11,25.941900730171565
Kapisa,2020,11,10.574072015949332
Kunar,2020,11,11.803665839452586
Kunduz,2020,11,16.028387051198568
Laghman,2020,11,13.916998733611125
Logar,2020,11,11.259765521922393
Nangarhar,2020,11,16.272118198374724
Nimroz,2020,11,27.656284462502768
Nuristan,2020,11,-0.6447439490228734
Paktya,2020,11,11.674880987478911
Samangan,2020,11,7.827877708142641
Sar-e-Pul,2020,11,6.5771092683664705
Takhar,2020,11,8.003878638651669
Wardak,2020,11,5.69825310826421
Zabul,2020,11,18.01697273217128
Khost,2020,12,12.669441157687139
Paktika,2020,12,11.86939857250137
Daykundi,2020,12,-0.25739935440181255
Panjsher,2020,12,-9.853127648361617
Parwan,2020,12,-0.05767532500286618
Uruzgan,2020,12,6.9657212554256125
Badakhshan,2020,12,-12.949077404076732
Badghis,2020,12,1.3744052576468655
Baghlan,2020,12,-1.203136977990418
Balkh,2020,12,4.966414849126391
Bamyan,2020,12,-8.348384464807609
Farah,2020,12,15.813660179953168
Faryab,2020,12,0.7428767645087752
Ghazni,2020,12,2.716972678162866
Ghor,2020,12,-3.3236885753276915
Hilmand,2020,12,20.145521013325375
Hirat,2020,12,9.081782302822084
Jawzjan,2020,12,3.329328053585812
Kabul,2020,12,6.539384569308499
Kandahar,2020,12,19.559136861647126
Kapisa,2020,12,3.807028426721023
Kunar,2020,12,5.702570398081363
Kunduz,2020,12,7.050841954444448
Laghman,2020,12,8.186530090138065
Logar,2020,12,5.054030098103058
Nangarhar,2020,12,11.114784521507735
Nimroz,2020,12,22.441036728746084
Nuristan,2020,12,-8.39576722505561
Paktya,2020,12,4.559957111947498
Samangan,2020,12,-0.45684748655501173
Sar-e-Pul,2020,12,-4.575866908099941
Takhar,2020,12,-1.9892114435241182
Wardak,2020,12,-3.13497682366538
Zabul,2020,12,11.861563465531836
Khost,2021,1,13.91274640518593
Paktika,2021,1,14.815027012010928
Daykundi,2021,1,3.449959642889941
Panjsher,2021,1,-7.390485983168346
Parwan,2021,1,2.1939615079324413
Uruzgan,2021,1,9.866806497648618
Badakhshan,2021,1,-11.132174639798365
Badghis,2021,1,7.694441693460067
Baghlan,2021,1,2.6820171939458235
Balkh,2021,1,11.48508491983766
Bamyan,2021,1,-6.463352755401752
Farah,2021,1,17.913522489798698
Faryab,2021,1,7.244785460578087
Ghazni,2021,1,5.099956161801473
Ghor,2021,1,0.33481205851739865
Hilmand,2021,1,21.04760543347174
Hirat,2021,1,14.168456296920672
Jawzjan,2021,1,9.871098360873072
Kabul,2021,1,8.114685284914353
Kandahar,2021,1,20.905947160430458
Kapisa,2021,1,6.509292882761099
Kunar,2021,1,7.230231301367436
Kunduz,2021,1,10.812693293607857
Laghman,2021,1,10.08341317781544
Logar,2021,1,7.009633317138906
Nangarhar,2021,1,12.24082836350332
Nimroz,2021,1,22.84578151264403
Nuristan,2021,1,-7.010206470979112
Paktya,2021,1,7.594388289375174
Samangan,2021,1,3.3103173558456507
Sar-e-Pul,2021,1,0.7438299509836527
Takhar,2021,1,3.3817335020853108
Wardak,2021,1,-1.1732182466241172
Zabul,2021,1,14.930506529951638
Khost,2021,2,20.644285804104324
Paktika,2021,2,23.565746549834365
Daykundi,2021,2,12.555687847724801
Panjsher,2021,2,-1.5199114401250438
Parwan,2021,2,10.800120610401988
Uruzgan,2021,2,18.022852188365906
Badakhshan,2021,2,-5.306099965135051
Badghis,2021,2,17.598913304166174
Baghlan,2021,2,10.996135757262394
Balkh,2021,2,20.9729313659192
Bamyan,2021,2,2.4076755357752853
Farah,2021,2,26.049775498041324
Faryab,2021,2,18.932542333571686
Ghazni,2021,2,13.560498081194346
Ghor,2021,2,9.275101641007444
Hilmand,2021,2,30.543577712821076
Hirat,2021,2,22.594043896175297
Jawzjan,2021,2,23.390089614293192
Kabul,2021,2,17.779326371866055
Kandahar,2021,2,30.790193379455143
Kapisa,2021,2,15.019974934462338
Kunar,2021,2,13.751686488277677
Kunduz,2021,2,20.37423985961968
Laghman,2021,2,16.999171352808258
Logar,2021,2,16.096927853315062
Nangarhar,2021,2,19.981682321649625
Nimroz,2021,2,32.7290787349041
Nuristan,2021,2,-0.4860876192422348
Paktya,2021,2,15.482349449273864
Samangan,2021,2,11.923929634262498
Sar-e-Pul,2021,2,10.55758239983985
Takhar,2021,2,9.145667718947724
Wardak,2021,2,7.376856544212307
Zabul,2021,2,23.73874123916885
Khost,2021,3,23.358650207138147
Paktika,2021,3,27.413598038417124
Daykundi,2021,3,16.76301496829737
Panjsher,2021,3,1.026663106334807
Parwan,2021,3,11.478422954909437
Uruzgan,2021,3,21.5630344187073
Badakhshan,2021,3,-1.6294530523946102
Badghis,2021,3,20.98707090117611
Baghlan,2021,3,13.014649060584794
Balkh,2021,3,22.619378335858602
Bamyan,2021,3,8.225602226113462
Farah,2021,3,32.58308068300571
Faryab,2021,3,21.459396094930636
Ghazni,2021,3,18.71238132806183
Ghor,2021,3,16.574524572549223
