province,year,month,vv_db,vh_db
Nimroz,2021,10,-15.93918631472647,-25.899003720049148
Nuristan,2021,10,-7.248116737390678,-15.235510016593004
Paktya,2021,10,-9.853122049456577,-17.767191977609876
Samangan,2021,10,-11.03863383247983,-19.445287110012305
Sar-e-Pul,2021,10,-10.902514986161485,-19.24370655006086
Takhar,2021,10,-9.481655760303294,-18.38328838989506
Wardak,2021,10,-9.31253181606093,-17.2506119723967
Zabul,2021,10,-10.816871639160098,-19.115178006173988
Khost,2021,11,-9.259408445829072,-17.04094966946487
Paktika,2021,11,-11.810375589759182,-20.88501117451984
Daykundi,2021,11,-8.499320241983037,-16.756718623456557
Panjsher,2021,11,-7.7824082878534275,-15.747074766804056
Parwan,2021,11,-8.413492100158537,-16.390360162828504
Uruzgan,2021,11,-8.419795132466396,-16.072864379851836
Badakhshan,2021,11,-8.620943273350603,-16.834685316238158
Badghis,2021,11,-12.118849487560624,-22.72265191869554
Baghlan,2021,11,-10.401129023633684,-19.568021624172406
Balkh,2021,11,-13.617398573748835,-23.53284904911344
Bamyan,2021,11,-10.206659833824215,-18.904176776284054
Farah,2021,11,-11.015735399039386,-19.71786846994659
Faryab,2021,11,-14.599212756165008,-24.503296568692566
Ghazni,2021,11,-11.261331362809367,-19.596145335790812
Ghor,2021,11,-10.697619921529434,-19.772974994038083
Hilmand,2021,11,-15.108448386326675,-23.673422249184142
Hirat,2021,11,-12.989317635395341,-22.695951334624066
Jawzjan,2021,11,-18.085152797499493,-26.650649384938784
Kabul,2021,11,-9.146556469445466,-17.066759017130124
Kandahar,2021,11,-15.866227485820788,-23.477216774402912
Kapisa,2021,11,-8.233064821108455,-16.210133628425
Kunar,2021,11,-8.708991461384867,-16.33541560955721
Kunduz,2021,11,-15.217476451759449,-23.835421024832872
Laghman,2021,11,-8.946625553745026,-17.12128478974945
Logar,2021,11,-9.663842132373992,-17.7694391822011
Nangarhar,2021,11,-9.001172196671059,-16.746086229359996
Nimroz,2021,11,-15.983687101509144,-25.977858624111786
Nuristan,2021,11,-7.627227016725561,-15.752941614148932
Paktya,2021,11,-9.883821945571462,-18.056743919798368
Samangan,2021,11,-10.71065042493685,-20.391941386803214
Sar-e-Pul,2021,11,-10.763598561407608,-20.395547060361597
Takhar,2021,11,-9.638956107660894,-19.24148576314967
Wardak,2021,11,-9.72647033158188,-18.12191963715276
Zabul,2021,11,-11.07974669702243,-19.6108225467294
Khost,2021,12,-9.441709160552426,-17.3836998967863
Paktika,2021,12,-11.891961959688992,-20.994279986063578
Daykundi,2021,12,-8.76795731794595,-16.94808427838867
Panjsher,2021,12,-7.8975918270293874,-15.945168919345164
Parwan,2021,12,-8.694783694972292,-16.968426472076956
Uruzgan,2021,12,-8.664774541626983,-16.49574218893736
Badakhshan,2021,12,-8.757501998900262,-16.950582717290512
Badghis,2021,12,-12.934201077727858,-23.134851280367716
Baghlan,2021,12,-10.388976792517248,-19.585094457341064
Balkh,2021,12,-14.773588319227995,-24.40760124887617
Bamyan,2021,12,-10.392737737077631,-18.87251657299239
Farah,2021,12,-11.099003743774647,-19.90956761180862
Faryab,2021,12,-15.109086445440527,-24.703207280988355
Ghazni,2021,12,-11.255685071599608,-19.698131204683097
Ghor,2021,12,-11.048356042228328,-20.173555645737213
Hilmand,2021,12,-15.116291388833268,-23.872015746622843
Hirat,2021,12,-13.213821320423268,-22.753446303727287
Jawzjan,2021,12,-18.166095394435605,-26.668888320122363
Kabul,2021,12,-9.460551171034034,-17.750456179149477
Kandahar,2021,12,-15.917630226138645,-23.648319172966097
Kapisa,2021,12,-8.602386100482057,-16.888161300051234
Kunar,2021,12,-8.722297261201065,-16.673058959749728
Kunduz,2021,12,-14.448090794851769,-23.447064290243556
Laghman,2021,12,-9.041454489906675,-17.34105371246901
Logar,2021,12,-10.144486336857685,-18.569056275245867
Nangarhar,2021,12,-9.110113799352677,-17.096218793446045
Nimroz,2021,12,-16.14595697385204,-26.15941139864035
Nuristan,2021,12,-7.756429073654292,-15.885079840458157
Paktya,2021,12,-10.332515169705394,-18.8195957217006
Samangan,2021,12,-11.347550467890914,-20.907824162164047
Sar-e-Pul,2021,12,-11.518805740693653,-20.903143050907545
Takhar,2021,12,-9.172093437307435,-18.799706402023084
Wardak,2021,12,-9.877351413956408,-18.378150029006274
Zabul,2021,12,-11.053377540821419,-19.779101224534188
Khost,2022,1,-9.041487659620884,-17.50206639631707
Paktika,2022,1,-11.539932448915097,-21.653736792392376
Daykundi,2022,1,-9.319106006367175,-18.19818107411702
Panjsher,2022,1,-8.354070094989705,-16.26352330989081
Parwan,2022,1,-9.361084160508526,-17.935096023672884
Uruzgan,2022,1,-9.129357986752822,-18.131839434909246
Badakhshan,2022,1,-8.649360745149414,-16.726884693498338
Badghis,2022,1,-9.704589847396212,-20.359537673652127
Baghlan,2022,1,-10.121872357699715,-19.421547676229807
Balkh,2022,1,-12.966282908690951,-23.320440640977377
Bamyan,2022,1,-10.984787277801829,-19.652724221703533
Farah,2022,1,-11.230093257668832,-21.230507102772226
Faryab,2022,1,-12.40208832255628,-23.06464776691723
Ghazni,2022,1,-11.888353215938384,-21.23967192632631
Ghor,2022,1,-11.18355236354785,-20.711764937958144
Hilmand,2022,1,-14.581823754359913,-24.22204847004296
Hirat,2022,1,-12.089005035590647,-22.542338088606332
Jawzjan,2022,1,-16.527980006570136,-26.042864899295207
Kabul,2022,1,-9.585774411279221,-18.48774080819389
Kandahar,2022,1,-15.15745761775731,-23.96019939047079
Kapisa,2022,1,-8.782175772108276,-17.565502017966455
Kunar,2022,1,-8.403277275018619,-16.46372130299603
Kunduz,2022,1,-13.009865389741964,-22.684751698435868
Laghman,2022,1,-8.97984440617316,-17.58342738984172
Logar,2022,1,-10.744126322904094,-19.936044199711365
Nangarhar,2022,1,-8.900711401899855,-17.473589226338834
Nimroz,2022,1,-15.709931279177153,-26.674154125710245
Nuristan,2022,1,-7.8487904678198985,-15.680931905524337
Paktya,2022,1,-10.394089052779572,-19.59700318829129
Samangan,2022,1,-10.719623961249761,-20.56132427619363
Sar-e-Pul,2022,1,-10.885536914931915,-20.622531121089374
Takhar,2022,1,-9.148769836725798,-18.730038425395815
Wardak,2022,1,-10.916030664483864,-19.79836543324062
Zabul,2022,1,-10.260902281861416,-20.26293679811282
Khost,2022,2,-9.395660486792123,-17.685165689377754
Paktika,2022,2,-12.363812068962341,-22.1177698344056
Daykundi,2022,2,-9.484391815451279,-18.326322386525323
Panjsher,2022,2,-8.243186339791999,-16.175954284150947
Parwan,2022,2,-9.391724752173328,-18.033596934655343
Uruzgan,2022,2,-9.537836372734601,-18.25639736824941
Badakhshan,2022,2,-8.682029856077914,-16.597973355899832
Badghis,2022,2,-10.652422199853138,-21.300562264928733
Baghlan,2022,2,-9.990186248267142,-19.16454573415697
Balkh,2022,2,-14.208627423533947,-24.054388638424754
Bamyan,2022,2,-11.063151481072515,-19.854782104476488
Farah,2022,2,-11.751683660983607,-21.014950455658795
Faryab,2022,2,-13.399650438000064,-23.617316826456385
Ghazni,2022,2,-12.40057756388816,-21.65035959436565
Ghor,2022,2,-11.40465457537311,-20.8132473142531
Hilmand,2022,2,-15.590692825677603,-24.43725076769644
Hirat,2022,2,-12.944207351613498,-23.002463841949893
Jawzjan,2022,2,-17.633859575164653,-26.468290609380336
Kabul,2022,2,-9.923048341957765,-18.842996338659372
Kandahar,2022,2,-16.13849154652535,-24.155339671558448
Kapisa,2022,2,-8.70471822975711,-17.434553444881722
Kunar,2022,2,-8.539199375413164,-16.42544144439041
Kunduz,2022,2,-13.079586830834964,-22.38272590955909
Laghman,2022,2,-8.94525896979605,-17.456400067807017
Logar,2022,2,-10.993978430478231,-20.2178014127144
Nangarhar,2022,2,-9.354311528548717,-17.644906546699023
Nimroz,2022,2,-16.572220485392695,-26.567173937932548
Nuristan,2022,2,-7.736687005201466,-15.545747313612445
Paktya,2022,2,-10.652291817200846,-19.716512192952063
Samangan,2022,2,-11.20498329666468,-20.91987149592714
Sar-e-Pul,2022,2,-11.343329068520047,-20.87780444860338
Takhar,2022,2,-8.651473755651002,-17.945040775780686
Wardak,2022,2,-11.01173262041133,-20.183887137869792
Zabul,2022,2,-11.98571299631018,-21.289741479467498
Khost,2022,3,-9.020348377526041,-16.92165189061721
Paktika,2022,3,-11.922716020540465,-21.316049872482175
Daykundi,2022,3,-8.968706385011492,-17.597237550345923
Panjsher,2022,3,-9.089904624082891,-17.234015490172972
Parwan,2022,3,-9.529700529866197,-18.02480362368413
Uruzgan,2022,3,-9.175038128771346,-17.583859478539033
Badakhshan,2022,3,-8.77776455947455,-16.831882002767365
Badghis,2022,3,-11.130307092308183,-20.940895162576076
Baghlan,2022,3,-10.07416185417748,-18.872646783235737
Balkh,2022,3,-13.492730162439184,-22.98950921599937
Bamyan,2022,3,-10.846986730034201,-19.529750214117218
Farah,2022,3,-11.516123974774386,-20.332942488177622
Faryab,2022,3,-12.323256348774278,-21.664674744359314
Ghazni,2022,3,-11.938548048989869,-20.886649321592113
Ghor,2022,3,-11.146414374811014,-20.297428355357518
Hilmand,2022,3,-15.22019142296397,-23.776877770608298
Hirat,2022,3,-12.834483226386544,-22.340731025767493
Jawzjan,2022,3,-15.970909684368557,-24.610672742632282
Kabul,2022,3,-9.449957601026917,-17.952599351901732
Kandahar,2022,3,-15.831556435544412,-23.651657330725975
Kapisa,2022,3,-8.650919317413353,-17.093868007561944
Kunar,2022,3,-8.248220942213427,-15.973371786574127
Kunduz,2022,3,-14.095830155616701,-22.086047097079025
Laghman,2022,3,-9.161815508164835,-17.384073282452274
Logar,2022,3,-10.523001210006706,-19.270078228668424
Nangarhar,2022,3,-9.234357729118983,-17.126128177453964
Nimroz,2022,3,-16.304420652003053,-26.4511231809176
Nuristan,2022,3,-7.988810050312509,-15.846241221224192
Paktya,2022,3,-10.181859408729473,-18.819180223042785
Samangan,2022,3,-10.789000188071354,-20.221003182546873
Sar-e-Pul,2022,3,-10.736112865534214,-19.917887206728096
Takhar,2022,3,-9.010335043001454,-17.94042020796074
Wardak,2022,3,-11.104525831109832,-19.84628296504642
Zabul,2022,3,-11.096083982895802,-20.25245469985313
Khost,2022,4,-9.11130498284507,-16.65046198338726
Paktika,2022,4,-11.663438025555378,-20.661035817276783
Daykundi,2022,4,-8.508977962645393,-16.54135786803363
Panjsher,2022,4,-8.768753555390175,-17.33373015010683
Parwan,2022,4,-8.513776576989944,-16.953145108585566
Uruzgan,2022,4,-8.827457445056782,-16.512403122413065
Badakhshan,2022,4,-8.95846566966083,-17.312166583386063
Badghis,2022,4,-12.475171153457634,-20.998163841706123
Baghlan,2022,4,-10.230542257788022,-18.81550887337711
Balkh,2022,4,-15.17076183653804,-23.464979644009468
Bamyan,2022,4,-10.10350725840587,-18.524987201357984
Farah,2022,4,-11.153487688868967,-19.578449521299163
Faryab,2022,4,-13.766286324141875,-22.057767244272007
Ghazni,2022,4,-11.256532595006243,-19.768918389175127
Ghor,2022,4,-10.358566328535193,-18.7673812636645
Hilmand,2022,4,-15.281106591628067,-23.59866361267647
Hirat,2022,4,-12.588449252974176,-21.274672559261298
Jawzjan,2022,4,-17.62852146857459,-25.337275836784634
Kabul,2022,4,-8.83994210677799,-17.13851851908946
Kandahar,2022,4,-15.680093145315595,-23.157532843148612
Kapisa,2022,4,-8.10523337158829,-16.362254157901923
Kunar,2022,4,-8.240754921226495,-15.722140730808027
Kunduz,2022,4,-14.643704409524313,-22.13423204464511
Laghman,2022,4,-8.921285553168754,-16.999487697364888
Logar,2022,4,-9.997034750648616,-18.388447278401276
Nangarhar,2022,4,-8.933410215456057,-16.523037516644685
Nimroz,2022,4,-16.28151034278502,-25.949663166993492
Nuristan,2022,4,-8.335349204643617,-16.70507696656002
Paktya,2022,4,-9.436059256840347,-17.816041257992165
Samangan,2022,4,-11.131702662742269,-19.914777489346307
Sar-e-Pul,2022,4,-11.342828917410412,-19.786602970409966
Takhar,2022,4,-9.791948654575489,-18.263151691171156
Wardak,2022,4,-9.893737138084706,-18.492895361461773
Zabul,2022,4,-11.11020124245934,-19.576002455211658
Khost,2022,5,-9.020474750872046,-16.57237385777253
Paktika,2022,5,-11.562033520644471,-20.19317865812876
Daykundi,2022,5,-8.745121820477793,-16.309784902897746
Panjsher,2022,5,-8.467511428076188,-16.69396480679045
Parwan,2022,5,-8.385300073136424,-16.238771791602687
Uruzgan,2022,5,-8.782998205521476,-16.226747877606172
Badakhshan,2022,5,-8.873371497858537,-17.215177971281985
Badghis,2022,5,-12.295506326040577,-21.076845489161013
Baghlan,2022,5,-10.566111754964465,-19.022641369942814
Balkh,2022,5,-15.029812841727395,-23.52805631238524
Bamyan,2022,5,-9.742825642092175,-17.849806934032607
Farah,2022,5,-10.958468319364158,-19.4724101028868
Faryab,2022,5,-14.377209262266105,-23.025703791918904
Ghazni,2022,5,-10.990734959681035,-18.977185719088137
Ghor,2022,5,-10.293143034764682,-18.249671990672613
Hilmand,2022,5,-15.049208309674984,-23.436603374050485
Hirat,2022,5,-12.178130758889761,-20.855702835978676
Jawzjan,2022,5,-17.677039054926368,-25.724217700342628
Kabul,2022,5,-9.0146550704447,-16.794391132002314
Kandahar,2022,5,-16.1250670637326,-23.423057366774422
Kapisa,2022,5,-8.128343011760636,-15.869095961722717
Kunar,2022,5,-7.990701114800559,-15.536026839571699
Kunduz,2022,5,-15.700554749408708,-23.39544261242545
Laghman,2022,5,-8.742833227024386,-16.740058120262674
Logar,2022,5,-9.758001848157445,-17.761901356538516
Nangarhar,2022,5,-8.865762519800617,-16.55153382842552
Nimroz,2022,5,-16.077444308463676,-25.931227263338567
Nuristan,2022,5,-7.981700503084183,-16.445461838439837
Paktya,2022,5,-9.68141110511225,-17.481800310369664
Samangan,2022,5,-10.867140126872352,-19.333692314051138
Sar-e-Pul,2022,5,-11.405067038142056,-19.90247340524591
Takhar,2022,5,-10.293107860437603,-18.808329337187306
Wardak,2022,5,-9.418708580714396,-17.47135729766526
Zabul,2022,5,-10.771310485455576,-19.16399754772898
Khost,2022,6,-8.988150842035674,-16.662789613590316
Paktika,2022,6,-11.506236269870183,-20.312845565449695
Daykundi,2022,6,-8.034358712356818,-15.604537974254335
Panjsher,2022,6,-7.453593029600893,-15.382425316801099
Parwan,2022,6,-8.028149096522894,-15.798764804614592
Uruzgan,2022,6,-8.127548149132378,-15.510403136427009
Badakhshan,2022,6,-8.619105246325097,-16.803333385504136
Badghis,2022,6,-12.498954096915398,-21.538773369025428
Baghlan,2022,6,-10.186261206779314,-18.74674880223258
Balkh,2022,6,-14.701189036889406,-23.352016004286792
Bamyan,2022,6,-9.530259894788564,-17.323432626992123
Farah,2022,6,-10.690704734283402,-19.133044628140407
Faryab,2022,6,-14.427225290731313,-23.20664705482187
Ghazni,2022,6,-10.839232277420791,-18.734071874387382
Ghor,2022,6,-9.747257003428889,-17.5728290856712
Hilmand,2022,6,-14.840732349880788,-23.355000295495966
Hirat,2022,6,-12.315464579398448,-21.12178457424203
Jawzjan,2022,6,-18.12040222936213,-26.13089917531916
Kabul,2022,6,-8.752311329748618,-16.41374991104213
Kandahar,2022,6,-15.547449054549835,-22.921967052796006
Kapisa,2022,6,-7.728812869423948,-15.326280118094713
Kunar,2022,6,-7.976654351787069,-15.458702163045254
Kunduz,2022,6,-15.584834218400571,-23.46402034515857
Laghman,2022,6,-8.65016883260119,-16.540336246850995
Logar,2022,6,-9.325620644105085,-17.27843787951658
Nangarhar,2022,6,-8.786556417654882,-16.384198106219017
Nimroz,2022,6,-15.864349555064006,-25.823230664363788
Nuristan,2022,6,-7.464233126743838,-15.738691387766421
Paktya,2022,6,-9.426831082737621,-17.240054830194282
Samangan,2022,6,-10.611386478641288,-19.10318878176843
Sar-e-Pul,2022,6,-11.007306522405223,-19.420235256660362
Takhar,2022,6,-9.824944631369341,-18.76967522352629
Wardak,2022,6,-9.207602911608182,-17.059171006381277
Zabul,2022,6,-10.805027869658279,-19.092311605553377
Khost,2022,7,-8.435532271762874,-16.454917123227254
Paktika,2022,7,-11.617353997441548,-20.747390993337643
Daykundi,2022,7,-8.001366294393556,-15.562435735462985
Panjsher,2022,7,-7.1843017268148115,-15.096860571214652
Parwan,2022,7,-8.100322770002458,-15.854273886774159
Uruzgan,2022,7,-8.263869569755984,-15.81732417227077
Badakhshan,2022,7,-8.21863732750088,-16.05927340117613
Badghis,2022,7,-12.524126641383823,-21.556838391404682
Baghlan,2022,7,-10.284056221927207,-18.616858364493023
Balkh,2022,7,-14.883133369480074,-23.335927007789024
Bamyan,2022,7,-9.158776906392273,-16.723169568330725
Farah,2022,7,-10.7117569135139,-19.155844116702145
Faryab,2022,7,-14.251293887537237,-22.987881808603152
Ghazni,2022,7,-10.67361490345376,-19.105154376749418
Ghor,2022,7,-9.556642650738613,-17.345093549599707
Hilmand,2022,7,-14.682032047920115,-23.190430902028645
Hirat,2022,7,-12.4423017512171,-21.283666099340014
Jawzjan,2022,7,-17.99494292948946,-25.77532369055565
Kabul,2022,7,-9.047386220176444,-17.08177183502862
Kandahar,2022,7,-15.93642704714532,-23.505931826248993
Kapisa,2022,7,-8.145349556267881,-16.166602081762697
Kunar,2022,7,-7.764247456901002,-15.187745835631157
Kunduz,2022,7,-15.529425311576963,-23.30821562938572
Laghman,2022,7,-8.496397311560532,-16.89810941841347
Logar,2022,7,-9.823664766302427,-18.310444631193015
Nangarhar,2022,7,-8.63226344751368,-16.694892462319455
Nimroz,2022,7,-16.01527536408197,-25.94342755696556
Nuristan,2022,7,-6.899667947780127,-15.026035286949742
Paktya,2022,7,-9.294769183824828,-17.738556465872247
Samangan,2022,7,-10.65084969550865,-18.71215618372566
Sar-e-Pul,2022,7,-10.630928815667051,-18.88102880405795
Takhar,2022,7,-9.731579200289378,-18.578328047211954
Wardak,2022,7,-9.376467733466548,-17.432823106443397
Zabul,2022,7,-10.661942134902725,-19.573627274483044
Khost,2022,8,-8.534897380320116,-16.188479868579673
Paktika,2022,8,-11.294842209991003,-20.34820929315073
Daykundi,2022,8,-8.227655315231974,-16.213423163809495
Panjsher,2022,8,-7.3356703406483925,-15.523727268326676
Parwan,2022,8,-8.29436763395769,-16.367612110707338
Uruzgan,2022,8,-8.495294139602724,-16.54248965583537
Badakhshan,2022,8,-8.277731221281737,-16.566337564552782
Badghis,2022,8,-12.624347774867989,-21.6980249366532
Baghlan,2022,8,-10.308309139465742,-18.707638055299526
Balkh,2022,8,-14.636963424112336,-23.14006570816334
Bamyan,2022,8,-9.397143638396276,-17.355365089994926
Farah,2022,8,-10.77460504665327,-19.222447939273266
Faryab,2022,8,-14.578393328685125,-23.385093611237526
Ghazni,2022,8,-10.539499314617919,-18.98627071080761
Ghor,2022,8,-9.716611655611421,-17.67269479610703
Hilmand,2022,8,-15.030731063209975,-23.573819275906377
Hirat,2022,8,-12.573915154384983,-21.472538297999254
Jawzjan,2022,8,-18.50208579734441,-26.25582289360665
Kabul,2022,8,-9.108416069606612,-17.36418419240021
Kandahar,2022,8,-15.7769089831804,-23.621924533234896
Kapisa,2022,8,-8.029376154162453,-16.231604620118997
Kunar,2022,8,-7.642897793494538,-15.025040979738451
Kunduz,2022,8,-15.56717516266631,-23.169292236328722
Laghman,2022,8,-8.663656890775949,-16.980514463946573
Logar,2022,8,-9.585778463448001,-18.244051181546716
Nangarhar,2022,8,-8.759523774600744,-16.785587088525915
Nimroz,2022,8,-16.108409038387688,-25.929641680953697
Nuristan,2022,8,-6.887487804454509,-15.283836508123228
Paktya,2022,8,-9.317590237040601,-17.753759682142018
Samangan,2022,8,-10.649773845805836,-18.90559142452381
Sar-e-Pul,2022,8,-10.92391429047597,-19.244260835161565
Takhar,2022,8,-9.957629542070858,-18.85497844015496
Wardak,2022,8,-9.2918249577268,-17.746401249208148
Zabul,2022,8,-11.070749126932686,-19.966925679367204
Khost,2022,9,-9.27556483980331,-16.720541934329457
Paktika,2022,9,-12.037533224196018,-20.726727234520386
Daykundi,2022,9,-8.530499816711687,-16.03015157179259
Panjsher,2022,9,-7.2114640715893135,-15.097897984400634
Parwan,2022,9,-8.27218447298871,-16.16412500697677
Uruzgan,2022,9,-8.692515196730604,-16.23809678230527
Badakhshan,2022,9,-8.386290371688967,-16.328891772627145
Badghis,2022,9,-12.628987927094347,-21.800176994937182
Baghlan,2022,9,-10.319967185546652,-18.710605347754264
Balkh,2022,9,-15.308510874185147,-23.635760711560685
Bamyan,2022,9,-9.392244357733118,-17.0501556974017
Farah,2022,9,-10.560069887261422,-18.96702965779934
Faryab,2022,9,-14.01840386801617,-22.869014318913802
Ghazni,2022,9,-11.287468144315726,-19.381048830377775
Ghor,2022,9,-9.517436001613456,-17.405145815023037
Hilmand,2022,9,-14.7502757956063,-23.031257558902194
Hirat,2022,9,-12.564853631095428,-21.522523812985703
Jawzjan,2022,9,-18.063565571373644,-25.95925883089305
Kabul,2022,9,-9.202736290440688,-17.16927401377933
Kandahar,2022,9,-16.507703363528396,-23.8456777833534
Kapisa,2022,9,-8.19007214084751,-16.156448508221054
Kunar,2022,9,-8.275899256618656,-15.646630909395027
Kunduz,2022,9,-15.787794286408369,-23.43665793077175
Laghman,2022,9,-8.905044570944508,-17.00079574803865
Logar,2022,9,-9.954419005295863,-18.12467054474712
Nangarhar,2022,9,-9.103481921113957,-16.789861495809944
Nimroz,2022,9,-16.0878373869898,-25.913361223225284
Nuristan,2022,9,-7.216354384810516,-15.373399045099253
Paktya,2022,9,-9.997626238148037,-18.015641616848644
Samangan,2022,9,-10.721447304360117,-18.775308928881365
Sar-e-Pul,2022,9,-10.852576043978333,-19.027567456722007
Takhar,2022,9,-9.863023811214285,-18.717975870785907
Wardak,2022,9,-9.5905649899565,-17.747578465497348
Zabul,2022,9,-11.303656720615216,-19.814678316539137
Khost,2022,10,-9.281701883509927,-16.87396277452739
Paktika,2022,10,-12.0032511241962,-20.716615204979945
Daykundi,2022,10,-8.121610395616061,-15.751608360044367
Panjsher,2022,10,-7.312546023183931,-15.269868554977798
Parwan,2022,10,-8.272294097644664,-16.045994529764936
Uruzgan,2022,10,-8.391477113631705,-15.928517587301872
Badakhshan,2022,10,-8.279222062629739,-16.466524294524778
Badghis,2022,10,-12.62628307577905,-22.051558046099096
Baghlan,2022,10,-10.599031495226088,-19.129239147308994
Balkh,2022,10,-14.854026093333976,-23.666871738375477
Bamyan,2022,10,-9.327604022615716,-16.949476311999927
Farah,2022,10,-10.701866061469657,-19.073105393064733
Faryab,2022,10,-14.86511614702452,-23.881235362298806
Ghazni,2022,10,-11.399586820120769,-19.42663412770984
Ghor,2022,10,-9.852522732107065,-17.78660449576159
Hilmand,2022,10,-15.052652686243144,-23.390554243712092
Hirat,2022,10,-12.60287681700096,-21.64247077553988
Jawzjan,2022,10,-18.70846403353357,-26.577734360253913
Kabul,2022,10,-9.071324206465952,-16.889149746867886
Kandahar,2022,10,-15.80461214380129,-23.384652044015553
Kapisa,2022,10,-8.294308073719192,-16.155367931941303
Kunar,2022,10,-8.436518886869782,-15.913671254790675
Kunduz,2022,10,-15.982574441221896,-23.866616121358206
Laghman,2022,10,-8.729360044836397,-16.838718845628847
Logar,2022,10,-9.904249527634116,-17.967719111879315
Nangarhar,2022,10,-8.918812620927076,-16.616095502062397
Nimroz,2022,10,-16.091533916077744,-25.809142364784062
Nuristan,2022,10,-7.16808803008911,-15.287186780956462
Paktya,2022,10,-9.952503716739919,-17.916600316063093
Samangan,2022,10,-11.015562511713933,-19.295115407979242
Sar-e-Pul,2022,10,-10.975268065086572,-19.417645767609688
Takhar,2022,10,-9.758046450540268,-18.935510818958644
Wardak,2022,10,-9.586228109913753,-17.60153049424898
Zabul,2022,10,-11.399825869544966,-19.795650438163104
Khost,2022,11,-9.47835838115468,-17.53742771808112
Paktika,2022,11,-12.343499887018298,-21.475655730544876
Daykundi,2022,11,-8.745388975306803,-17.273154652538967
Panjsher,2022,11,-8.336692667172455,-16.504521088312938
Parwan,2022,11,-8.905556850607287,-17.619651200137042
Uruzgan,2022,11,-9.005483325752119,-17.300875071109353
Badakhshan,2022,11,-8.459253736348447,-16.634350419928094
Badghis,2022,11,-11.755948704386062,-22.202873272751667
Baghlan,2022,11,-9.402953267924028,-18.8621918506886
Balkh,2022,11,-13.52826862445094,-23.36735285692952
Bamyan,2022,11,-10.142024157944952,-18.9765939530394
Farah,2022,11,-11.000432921349821,-19.796107787273428
Faryab,2022,11,-12.492658178667195,-22.864561223411997
Ghazni,2022,11,-11.575083505085232,-20.22061120041683
Ghor,2022,11,-10.386803743041327,-19.78764451456089
Hilmand,2022,11,-15.285417928532015,-23.883522732661433
Hirat,2022,11,-12.872510705792385,-22.541641656504627
Jawzjan,2022,11,-16.180414074266977,-25.523726293487485
Kabul,2022,11,-9.577112236198586,-18.077497057341958
Kandahar,2022,11,-16.26323490419318,-24.118541535724493
Kapisa,2022,11,-8.52807723385566,-17.31071550447806
Kunar,2022,11,-8.274320377993202,-16.122695559225356
Kunduz,2022,11,-13.775238287337814,-22.9352636563522
Laghman,2022,11,-9.085145275633101,-17.59862949367858
Logar,2022,11,-10.373434325264434,-19.03613345719813
Nangarhar,2022,11,-9.27494561536518,-17.41055376895965
Nimroz,2022,11,-16.284080830634643,-26.203468375034163
Nuristan,2022,11,-7.763883368224689,-15.991357203167404
Paktya,2022,11,-10.303141790913292,-18.91364481288029
Samangan,2022,11,-10.614189933025894,-20.24664015268801
Sar-e-Pul,2022,11,-9.76479992249536,-19.62988377764542
Takhar,2022,11,-8.049376197880019,-17.651538011537788
Wardak,2022,11,-10.032450379362785,-18.85200533824414
Zabul,2022,11,-11.35318214567962,-20.55517242738711
Khost,2022,12,-9.344343595975,-17.285398111143202
Paktika,2022,12,-11.98594552072535,-21.435649711733724
Daykundi,2022,12,-8.93336452823141,-17.659007649110805
Panjsher,2022,12,-8.228948683614995,-16.379516392090434
Parwan,2022,12,-9.051354679694624,-17.49340172433906
Uruzgan,2022,12,-8.987880025683781,-17.611163129005913
Badakhshan,2022,12,-8.388583409660903,-16.46291911914282
Badghis,2022,12,-11.771551738970732,-21.969396909506955
Baghlan,2022,12,-10.633439522478268,-19.889380919764868
Balkh,2022,12,-13.603282370470206,-23.568744059337746
Bamyan,2022,12,-10.549855218736369,-19.21185087805868
Farah,2022,12,-11.160601136910897,-20.37085027414958
Faryab,2022,12,-14.48860980632289,-23.9366580148805
Ghazni,2022,12,-11.832220530870496,-20.7630906123733
Ghor,2022,12,-11.037943853877794,-20.280729811818333
Hilmand,2022,12,-15.160647912013209,-23.94066188716201
Hirat,2022,12,-12.447695269537459,-22.52353435557427
Jawzjan,2022,12,-18.82875195949635,-26.7873358893345
Kabul,2022,12,-9.591482432808274,-17.982588436289692
Kandahar,2022,12,-15.831290110318287,-24.00286036559816
Kapisa,2022,12,-8.64609319343231,-17.157719328691662
Kunar,2022,12,-8.719100414331255,-16.53438163917708
Kunduz,2022,12,-14.48261234782665,-23.60804244999432
Laghman,2022,12,-9.108804677292154,-17.484702091481914
Logar,2022,12,-10.452843588514982,-19.183343542957147
Nangarhar,2022,12,-9.193679956216714,-17.16665294978941
Nimroz,2022,12,-16.161770920945436,-26.18253346626123
Nuristan,2022,12,-7.867467468751184,-15.965823398823597
Paktya,2022,12,-10.43505121856194,-19.105084301478023
Samangan,2022,12,-10.954466876135188,-20.632473640272085
Sar-e-Pul,2022,12,-11.148557537095257,-20.746253745246655
Takhar,2022,12,-9.145001402590983,-18.74408393666088
Wardak,2022,12,-10.507218552361715,-19.30591724236218
Zabul,2022,12,-11.467634337833795,-20.875145941794273
Khost,2023,1,-9.278368536499446,-17.578143994932642
Paktika,2023,1,-12.108657774193057,-21.95854300044569
Daykundi,2023,1,-9.406135820744362,-18.315200449098707
Panjsher,2023,1,-8.238616479004195,-16.40916915762085
