province,year,month,precip_total_mm
Daykundi,2017,8,0.5545185096846366
Panjsher,2017,8,3.2223410404884425
Parwan,2017,8,0.116831656499565
Uruzgan,2017,8,0.0905752941757675
Badakhshan,2017,8,12.918177766102396
Badghis,2017,8,0
Baghlan,2017,8,0.5831922518327098
Balkh,2017,8,0
Bamyan,2017,8,0.013062113912490127
Farah,2017,8,0
Faryab,2017,8,0
Ghazni,2017,8,0.10359315545453444
Ghor,2017,8,0.04776891641292793
Hilmand,2017,8,0
Hirat,2017,8,0.0038192338462895315
Jawzjan,2017,8,0
Kabul,2017,8,2.152595487897119
Kandahar,2017,8,0.001533271813028626
Kapisa,2017,8,2.7856088217067687
Kunar,2017,8,52.91507891409721
Kunduz,2017,8,0
Laghman,2017,8,14.150410247280538
Logar,2017,8,4.618699303476302
Nangarhar,2017,8,38.37752427207249
Nimroz,2017,8,0
Nuristan,2017,8,13.743590168446865
Paktya,2017,8,21.34499600070831
Samangan,2017,8,0
Sar-e-Pul,2017,8,0
Takhar,2017,8,1.665243022383299
Wardak,2017,8,0
Zabul,2017,8,0.0937056189263196
Khost,2017,9,26.130563881485113
Paktika,2017,9,1.758358303915302
Daykundi,2017,9,0.4843970746163352
Panjsher,2017,9,4.4050694894836475
Parwan,2017,9,2.144671046940192
Uruzgan,2017,9,0
Badakhshan,2017,9,3.977604706426861
Badghis,2017,9,0
Baghlan,2017,9,0.325340488548561
Balkh,2017,9,0
Bamyan,2017,9,0.06541569206298282
Farah,2017,9,0
Faryab,2017,9,0
Ghazni,2017,9,0.3787160271580353
Ghor,2017,9,0.039074159438047255
Hilmand,2017,9,0
Hirat,2017,9,8.851441075494046e-05
Jawzjan,2017,9,0
Kabul,2017,9,0.5257118612932058
Kandahar,2017,9,0.0013381886486148362
Kapisa,2017,9,4.634254357303269
Kunar,2017,9,39.56169097044053
Kunduz,2017,9,0
Laghman,2017,9,12.619925665174243
Logar,2017,9,1.0440915457939777
Nangarhar,2017,9,12.93955583610682
Nimroz,2017,9,0.002753293441008243
Nuristan,2017,9,16.013311882746613
Paktya,2017,9,7.799510718873192
Samangan,2017,9,0.047489367658814945
Sar-e-Pul,2017,9,1.7905848407139913e-05
Takhar,2017,9,0.9833193803087465
Wardak,2017,9,0.050991210067829106
Zabul,2017,9,0.23741062959684875
Khost,2017,10,4.638646609872225
Paktika,2017,10,0.016259872266505257
Daykundi,2017,10,4.805573237313226
Panjsher,2017,10,11.14269084141123
Parwan,2017,10,4.422132574703688
Uruzgan,2017,10,0.0998022377649399
Badakhshan,2017,10,11.834229247114568
Badghis,2017,10,3.1072198285569264
Baghlan,2017,10,7.184033117149757
Balkh,2017,10,0.3094788051653712
Bamyan,2017,10,2.8745364425718476
Farah,2017,10,0.0016626788292606208
Faryab,2017,10,1.3134495640697579
Ghazni,2017,10,1.0298406325734315
Ghor,2017,10,5.123535040705207
Hilmand,2017,10,0.06664595231977767
Hirat,2017,10,0.7745222077155591
Jawzjan,2017,10,1.5526609050380198
Kabul,2017,10,0.4440440045109373
Kandahar,2017,10,0
Kapisa,2017,10,3.656612767493763
Kunar,2017,10,16.828196517892213
Kunduz,2017,10,2.0716991707162213
Laghman,2017,10,2.5571809946968833
Logar,2017,10,0.5689550200410968
Nangarhar,2017,10,4.174737826800119
Nimroz,2017,10,0
Nuristan,2017,10,14.723516977375654
Paktya,2017,10,2.532233226798602
Samangan,2017,10,0.39433515413174897
Sar-e-Pul,2017,10,1.2240891929018254
Takhar,2017,10,7.353810866302094
Wardak,2017,10,0.7953921398780638
Zabul,2017,10,0.41482422966994636
Khost,2017,11,25.681767577649687
Paktika,2017,11,17.655826908260416
Daykundi,2017,11,21.12170564398953
Panjsher,2017,11,41.19181766651828
Parwan,2017,11,49.04920624103661
Uruzgan,2017,11,20.308095824410962
Badakhshan,2017,11,12.626821549291297
Badghis,2017,11,20.115123025484813
Baghlan,2017,11,39.04144322677908
Balkh,2017,11,14.599532409243112
Bamyan,2017,11,22.032128499239427
Farah,2017,11,7.261695180084586
Faryab,2017,11,22.256326203958363
Ghazni,2017,11,22.97525477475153
Ghor,2017,11,24.57275036850858
Hilmand,2017,11,7.390587825990026
Hirat,2017,11,13.885210533693538
Jawzjan,2017,11,12.150042236568865
Kabul,2017,11,32.08839254072072
Kandahar,2017,11,16.835270601734965
Kapisa,2017,11,34.100530262832464
Kunar,2017,11,45.80200727525525
Kunduz,2017,11,15.767971319862818
Laghman,2017,11,28.417058552037094
Logar,2017,11,28.83331326447003
Nangarhar,2017,11,35.019423200401214
Nimroz,2017,11,2.0834675551821493
Nuristan,2017,11,27.805482218580675
Paktya,2017,11,29.176485573458695
Samangan,2017,11,26.337602919068736
Sar-e-Pul,2017,11,36.167457322311186
Takhar,2017,11,20.244885501440773
Wardak,2017,11,22.540738178045544
Zabul,2017,11,27.01661951905155
Khost,2017,12,41.959501836998456
Paktika,2017,12,30.815320019392065
Daykundi,2017,12,27.062859039391505
Panjsher,2017,12,32.13018991970981
Parwan,2017,12,46.294836151053524
Uruzgan,2017,12,36.8495947578482
Badakhshan,2017,12,18.830730885515617
Badghis,2017,12,24.34411284927241
Baghlan,2017,12,26.36915292181811
Balkh,2017,12,15.737853001433978
Bamyan,2017,12,27.771570718258587
Farah,2017,12,18.3911353735895
Faryab,2017,12,20.647497755378136
Ghazni,2017,12,30.20876011414811
Ghor,2017,12,32.24484604317042
Hilmand,2017,12,20.626086532250955
Hirat,2017,12,22.951444797978812
Jawzjan,2017,12,13.753096363003765
Kabul,2017,12,41.04495504085401
Kandahar,2017,12,21.602217857336825
Kapisa,2017,12,43.210295366848484
Kunar,2017,12,39.785004023071274
Kunduz,2017,12,19.155583849375247
Laghman,2017,12,37.4824270830916
Logar,2017,12,46.67180190713685
Nangarhar,2017,12,48.30158535047585
Nimroz,2017,12,10.315786821273658
Nuristan,2017,12,27.82640668903525
Paktya,2017,12,54.39695470046446
Samangan,2017,12,22.478445329188208
Sar-e-Pul,2017,12,22.6305978454063
Takhar,2017,12,27.07496257565607
Wardak,2017,12,34.0972403343889
Zabul,2017,12,35.99010115127439
Khost,2018,1,12.293210466158023
Paktika,2018,1,11.784066258750089
Daykundi,2018,1,5.714967981422999
Panjsher,2018,1,10.580294371070082
Parwan,2018,1,13.853400708846655
Uruzgan,2018,1,10.367896185990126
Badakhshan,2018,1,14.045273820672811
Badghis,2018,1,18.575560318344127
Baghlan,2018,1,17.52814074050717
Balkh,2018,1,13.972537956202315
Bamyan,2018,1,9.910328235790095
Farah,2018,1,10.108279523976472
Faryab,2018,1,23.23053804741439
Ghazni,2018,1,8.097960811382809
Ghor,2018,1,9.419786337597284
Hilmand,2018,1,10.89028710856142
Hirat,2018,1,18.167177107197457
Jawzjan,2018,1,12.995798033967416
Kabul,2018,1,9.109138856376875
Kandahar,2018,1,12.321673025421536
Kapisa,2018,1,9.540731267457053
Kunar,2018,1,14.029893345340469
Kunduz,2018,1,19.05728270967264
Laghman,2018,1,5.574111430445034
Logar,2018,1,9.213429362288371
Nangarhar,2018,1,9.848557708586364
Nimroz,2018,1,9.061518637183418
Nuristan,2018,1,13.64544178615061
Paktya,2018,1,15.04444010516623
Samangan,2018,1,23.8576464678447
Sar-e-Pul,2018,1,16.938566846250932
Takhar,2018,1,21.236223860762916
Wardak,2018,1,8.902949417278528
Zabul,2018,1,9.664997788381783
Khost,2018,2,86.90231548627116
Paktika,2018,2,58.708184315705324
Daykundi,2018,2,49.64676600628401
Panjsher,2018,2,90.10542171483034
Parwan,2018,2,120.9171763271034
Uruzgan,2018,2,58.44790724583511
Badakhshan,2018,2,35.078097155474936
Badghis,2018,2,61.27401791833004
Baghlan,2018,2,90.15516404651919
Balkh,2018,2,42.1395858885458
Bamyan,2018,2,61.500191321755366
Farah,2018,2,30.571254038018434
Faryab,2018,2,62.333970864856276
Ghazni,2018,2,56.79399545727316
Ghor,2018,2,46.56804820896922
Hilmand,2018,2,27.594970406917653
Hirat,2018,2,55.43673382159892
Jawzjan,2018,2,36.76419194457306
Kabul,2018,2,98.92996450045821
Kandahar,2018,2,34.45368964535166
Kapisa,2018,2,112.45581784664685
Kunar,2018,2,80.12811907646669
Kunduz,2018,2,43.99531806440467
Laghman,2018,2,71.05012796280681
Logar,2018,2,97.71954517100602
Nangarhar,2018,2,84.72515416243941
Nimroz,2018,2,17.62289318124585
Nuristan,2018,2,64.66371259364409
Paktya,2018,2,96.71759707245126
Samangan,2018,2,78.40625003446107
Sar-e-Pul,2018,2,62.4028677362044
Takhar,2018,2,57.55142567424543
Wardak,2018,2,61.19506688023803
Zabul,2018,2,60.0382875173889
Khost,2018,3,75.63978206270367
Paktika,2018,3,43.35381558201208
Daykundi,2018,3,62.61994157677039
Panjsher,2018,3,118.28909848088996
Parwan,2018,3,150.8980493721455
Uruzgan,2018,3,72.94088577473464
Badakhshan,2018,3,80.32042093539285
Badghis,2018,3,88.65616989844685
Baghlan,2018,3,156.916730756696
Balkh,2018,3,63.74736855691671
Bamyan,2018,3,85.0715175660675
Farah,2018,3,34.1824073434354
Faryab,2018,3,87.05451744396153
Ghazni,2018,3,48.45955139881929
Ghor,2018,3,58.287663371015185
Hilmand,2018,3,25.083972774018523
Hirat,2018,3,61.585724694567936
Jawzjan,2018,3,46.325779762228535
Kabul,2018,3,112.41356972494503
Kandahar,2018,3,38.28291325057096
Kapisa,2018,3,110.44426045657609
Kunar,2018,3,98.42176216584033
Kunduz,2018,3,91.96078621921062
Laghman,2018,3,106.58333074183342
Logar,2018,3,90.30197258631809
Nangarhar,2018,3,104.88302762268634
Nimroz,2018,3,10.978259901286044
Nuristan,2018,3,82.28437442606743
Paktya,2018,3,82.43834781589939
Samangan,2018,3,156.5222452331829
Sar-e-Pul,2018,3,121.42794309473136
Takhar,2018,3,125.6468548007357
Wardak,2018,3,79.39791068396221
Zabul,2018,3,49.79671516676103
Khost,2018,4,74.5788869259457
Paktika,2018,4,24.073996595109076
Daykundi,2018,4,38.32698643208443
Panjsher,2018,4,74.48039666487334
Parwan,2018,4,98.93660358253241
Uruzgan,2018,4,34.33651363094999
Badakhshan,2018,4,49.241246828231716
Badghis,2018,4,38.20353492768733
Baghlan,2018,4,75.34066803193323
Balkh,2018,4,22.618977230276023
Bamyan,2018,4,39.58061111987652
Farah,2018,4,16.494682636839418
Faryab,2018,4,30.055432839578376
Ghazni,2018,4,26.841558856250053
Ghor,2018,4,35.34238460234084
Hilmand,2018,4,10.98365718845028
Hirat,2018,4,34.71626379823123
Jawzjan,2018,4,17.695680512835775
Kabul,2018,4,70.89498529583267
Kandahar,2018,4,17.8988436890877
Kapisa,2018,4,85.69951560531095
Kunar,2018,4,101.98301852847524
Kunduz,2018,4,51.91834169516577
Laghman,2018,4,91.32545904320362
Logar,2018,4,56.644235626989975
Nangarhar,2018,4,98.89789669449642
Nimroz,2018,4,4.462725125899431
Nuristan,2018,4,72.26295254920122
Paktya,2018,4,58.87696649462222
Samangan,2018,4,38.935313818494635
Sar-e-Pul,2018,4,42.22315442333353
Takhar,2018,4,74.32254255918642
Wardak,2018,4,45.395944089496545
Zabul,2018,4,29.519384744475698
Khost,2018,5,75.19208530584892
Paktika,2018,5,18.27979175006836
Daykundi,2018,5,35.565604053001415
Panjsher,2018,5,78.49641285706844
Parwan,2018,5,91.332463512451
Uruzgan,2018,5,14.64017339563691
Badakhshan,2018,5,95.20786100853462
Badghis,2018,5,30.874620073286838
Baghlan,2018,5,57.612352560088496
Balkh,2018,5,16.936736326335136
Bamyan,2018,5,46.9092755764617
Farah,2018,5,7.469129330876161
Faryab,2018,5,24.650134237525904
Ghazni,2018,5,23.870516312159097
Ghor,2018,5,33.53208388879088
Hilmand,2018,5,6.274649395116004
Hirat,2018,5,13.889246586998693
Jawzjan,2018,5,12.368082756658087
Kabul,2018,5,42.239769141045315
Kandahar,2018,5,4.833503563833747
Kapisa,2018,5,60.07823325392944
Kunar,2018,5,94.0483320121756
Kunduz,2018,5,38.90806975078163
Laghman,2018,5,61.28775054762842
Logar,2018,5,40.786826431764446
Nangarhar,2018,5,61.33297621770786
Nimroz,2018,5,2.527815571738823
Nuristan,2018,5,66.38988149188376
Paktya,2018,5,53.09308065115418
Samangan,2018,5,29.935176256747955
Sar-e-Pul,2018,5,27.81810796343374
Takhar,2018,5,71.86211665976674
Wardak,2018,5,45.4983392785573
Zabul,2018,5,10.814400162934284
Khost,2018,6,45.835271876072014
Paktika,2018,6,8.07677989644538
Daykundi,2018,6,0.2152537452559321
Panjsher,2018,6,24.33579092071332
Parwan,2018,6,9.969350826984892
Uruzgan,2018,6,0.11100294600700866
Badakhshan,2018,6,20.467428160197965
Badghis,2018,6,0
Baghlan,2018,6,6.216562184966879
Balkh,2018,6,0
Bamyan,2018,6,0.8729488316876284
Farah,2018,6,0
Faryab,2018,6,0
Ghazni,2018,6,1.5723293202946123
Ghor,2018,6,0.04151535172647005
Hilmand,2018,6,0
Hirat,2018,6,0.01661090145760599
Jawzjan,2018,6,0
Kabul,2018,6,8.966768766291354
Kandahar,2018,6,0
Kapisa,2018,6,6.403975958409296
Kunar,2018,6,27.764895511830478
Kunduz,2018,6,0
Laghman,2018,6,18.710232482118883
Logar,2018,6,11.479634174541594
Nangarhar,2018,6,24.971018565516285
Nimroz,2018,6,0
Nuristan,2018,6,25.00726513197667
Paktya,2018,6,24.189946278443394
Samangan,2018,6,0
Sar-e-Pul,2018,6,0
Takhar,2018,6,7.340320481821015
Wardak,2018,6,6.990545840982127
Zabul,2018,6,0.10851594938766977
Khost,2018,7,86.6588630279503
Paktika,2018,7,24.15147398105827
Daykundi,2018,7,0.7795185672675738
Panjsher,2018,7,12.25523004841214
Parwan,2018,7,4.3719633947080805
Uruzgan,2018,7,0.7501149859536317
Badakhshan,2018,7,26.900784255027183
Badghis,2018,7,0
Baghlan,2018,7,2.5983327631004407
Balkh,2018,7,0
Bamyan,2018,7,0.1097955210292436
Farah,2018,7,0
Faryab,2018,7,0
Ghazni,2018,7,5.406143144437265
Ghor,2018,7,0.11128653289218837
Hilmand,2018,7,0
Hirat,2018,7,0.008130295648644472
Jawzjan,2018,7,0
Kabul,2018,7,9.022150705973669
Kandahar,2018,7,0.2086613459737227
Kapisa,2018,7,7.0076259990413075
Kunar,2018,7,55.55386720122138
Kunduz,2018,7,0
Laghman,2018,7,14.111899398472955
Logar,2018,7,14.726734815825889
Nangarhar,2018,7,40.94857028413569
Nimroz,2018,7,0.003705758685351883
Nuristan,2018,7,20.00574520140674
Paktya,2018,7,38.01917120851951
Samangan,2018,7,0.011720021070621499
Sar-e-Pul,2018,7,0
Takhar,2018,7,7.467363414159958
Wardak,2018,7,5.383636141020321
Zabul,2018,7,2.381876714220567
Khost,2018,8,42.55498119529474
Paktika,2018,8,8.471396778926305
Daykundi,2018,8,0.8976910105431268
Panjsher,2018,8,2.4269574152380993
Parwan,2018,8,0.8083415812075945
Uruzgan,2018,8,0.19614925804998262
Badakhshan,2018,8,13.26916532990448
Badghis,2018,8,0.003944775595225351
Baghlan,2018,8,1.2219999118961882
Balkh,2018,8,0.012915708651815374
Bamyan,2018,8,0.13836986606292687
Farah,2018,8,0.011864628321559946
Faryab,2018,8,0.013771653312395025
Ghazni,2018,8,0.2860607427436275
Ghor,2018,8,0.12572952805662405
Hilmand,2018,8,0.11955844824040993
Hirat,2018,8,0.04197031283811538
Jawzjan,2018,8,0.01029838784700497
Kabul,2018,8,1.6247155868045082
Kandahar,2018,8,0.33461779586780105
Kapisa,2018,8,1.346477290213661
Kunar,2018,8,31.745279753219556
Kunduz,2018,8,0.08289107253325552
Laghman,2018,8,4.537646369386842
Logar,2018,8,3.312236542825011
Nangarhar,2018,8,15.62963197105825
Nimroz,2018,8,0.12465857965664298
Nuristan,2018,8,11.603483219691336
Paktya,2018,8,14.245767870328953
Samangan,2018,8,0.09429313129481577
Sar-e-Pul,2018,8,0.012427963624115109
Takhar,2018,8,2.276812401253398
Wardak,2018,8,0.07644799292412821
Zabul,2018,8,0.6761061962807046
Khost,2018,9,35.66421822279014
Paktika,2018,9,2.8892445647174285
Daykundi,2018,9,0.5020464768041959
Panjsher,2018,9,7.581156876735428
Parwan,2018,9,2.3207802345338537
Uruzgan,2018,9,0
Badakhshan,2018,9,3.579132135836015
Badghis,2018,9,0
Baghlan,2018,9,0.939833409142116
Balkh,2018,9,0.012447017833401498
Bamyan,2018,9,0.02085705222109966
Farah,2018,9,0.002224498332997934
Faryab,2018,9,0
Ghazni,2018,9,0.4294612904242523
Ghor,2018,9,0.039074159594360315
Hilmand,2018,9,0
Hirat,2018,9,0.037196790645489246
Jawzjan,2018,9,0.0160602546449654
Kabul,2018,9,1.4559862849460932
Kandahar,2018,9,0.0013381967916009806
Kapisa,2018,9,5.790722462410274
Kunar,2018,9,47.51577345866158
Kunduz,2018,9,0.004799190378415851
Laghman,2018,9,13.305088184854766
Logar,2018,9,1.186490398424639
Nangarhar,2018,9,15.53435016552722
Nimroz,2018,9,0.002753293441008243
Nuristan,2018,9,19.533652782713066
Paktya,2018,9,9.938331184325346
Samangan,2018,9,0.044610479029836274
Sar-e-Pul,2018,9,0.004940698128890032
Takhar,2018,9,1.4685757685890048
Wardak,2018,9,0.014514694548127932
Zabul,2018,9,0.26477254415875007
Khost,2018,10,20.294465151465367
Paktika,2018,10,1.566650592340169
Daykundi,2018,10,6.900340252666129
Panjsher,2018,10,90.16375345670987
Parwan,2018,10,41.361841463692535
Uruzgan,2018,10,0.3105372782681458
Badakhshan,2018,10,45.64902553190764
Badghis,2018,10,20.911461739207134
Baghlan,2018,10,51.933077892657586
Balkh,2018,10,14.482589620422099
Bamyan,2018,10,13.885941619479816
Farah,2018,10,2.380439342274194
Faryab,2018,10,17.297713270818026
Ghazni,2018,10,7.20140405094907
Ghor,2018,10,8.857453958924863
Hilmand,2018,10,0.7438421035149968
Hirat,2018,10,10.393180366573079
Jawzjan,2018,10,15.069779185039094
Kabul,2018,10,36.28965895619307
Kandahar,2018,10,0.05468837976956195
Kapisa,2018,10,47.81627527017141
Kunar,2018,10,97.12094209955711
Kunduz,2018,10,15.44768238994397
Laghman,2018,10,40.626610271552444
Logar,2018,10,25.258895847675955
Nangarhar,2018,10,28.418657444390572
Nimroz,2018,10,0.14050526899539179
Nuristan,2018,10,64.27525295471804
Paktya,2018,10,21.16051317540273
Samangan,2018,10,16.998772413768812
Sar-e-Pul,2018,10,14.701810554771393
Takhar,2018,10,45.74300789886527
Wardak,2018,10,22.097227042106667
Zabul,2018,10,0.6255339637840962
Khost,2018,11,14.84232879975123
Paktika,2018,11,8.843337383220573
Daykundi,2018,11,21.254640207322133
Panjsher,2018,11,29.578988337245626
Parwan,2018,11,29.148091329714404
Uruzgan,2018,11,20.49951710303775
Badakhshan,2018,11,36.49486611212898
Badghis,2018,11,33.04757101058112
Baghlan,2018,11,41.9104547986088
Balkh,2018,11,22.841239591999983
Bamyan,2018,11,26.207723091879505
Farah,2018,11,9.120524811477223
Faryab,2018,11,33.5887594307142
Ghazni,2018,11,16.885058669965286
Ghor,2018,11,30.69805455694413
Hilmand,2018,11,7.995264601507717
Hirat,2018,11,17.386075439420782
Jawzjan,2018,11,20.913091272593466
Kabul,2018,11,18.8015027791241
Kandahar,2018,11,8.230698992042706
Kapisa,2018,11,18.026482982465332
Kunar,2018,11,38.34773176883353
Kunduz,2018,11,33.187246794685734
Laghman,2018,11,17.250778839892902
Logar,2018,11,17.8209633953535
Nangarhar,2018,11,18.82331462402289
Nimroz,2018,11,3.0262329279139055
Nuristan,2018,11,24.42438332989043
Paktya,2018,11,16.963046857804656
Samangan,2018,11,35.866352743246814
Sar-e-Pul,2018,11,48.12748476022793
Takhar,2018,11,41.46477752668471
Wardak,2018,11,16.11168762984475
Zabul,2018,11,14.1083553053459
Khost,2018,12,22.51955151129771
Paktika,2018,12,21.72010413119004
Daykundi,2018,12,34.824367315775135
Panjsher,2018,12,33.028101238630775
Parwan,2018,12,59.88618805577201
Uruzgan,2018,12,47.811159238190946
Badakhshan,2018,12,16.3919006913125
Badghis,2018,12,25.2324623916589
Baghlan,2018,12,49.172673337674894
Balkh,2018,12,23.455861920259512
Bamyan,2018,12,47.68992228425383
Farah,2018,12,9.989904527277417
Faryab,2018,12,30.71688206020409
Ghazni,2018,12,32.05125639258315
Ghor,2018,12,28.79080898259412
Hilmand,2018,12,12.790147974621771
Hirat,2018,12,15.914295773126268
Jawzjan,2018,12,20.64533502655424
Kabul,2018,12,40.66526165843067
Kandahar,2018,12,16.30337803530097
Kapisa,2018,12,39.4730917491178
Kunar,2018,12,23.945014691559326
Kunduz,2018,12,20.93258235718887
Laghman,2018,12,18.296159337809957
Logar,2018,12,44.98601957146969
Nangarhar,2018,12,22.420296534651044
Nimroz,2018,12,4.120182374875495
Nuristan,2018,12,16.983691785719895
Paktya,2018,12,45.75640755634554
Samangan,2018,12,45.65899017547502
Sar-e-Pul,2018,12,39.645765366831625
Takhar,2018,12,22.90032464735615
Wardak,2018,12,34.92362469035007
Zabul,2018,12,35.080845461089126
Khost,2019,1,43.655827207256365
Paktika,2019,1,39.72334099480657
Daykundi,2019,1,68.57977356245823
Panjsher,2019,1,62.947990301949076
Parwan,2019,1,94.00291722836758
Uruzgan,2019,1,43.61285489321462
Badakhshan,2019,1,66.14215862887707
Badghis,2019,1,87.40321115042437
Baghlan,2019,1,108.50710526018378
Balkh,2019,1,84.62971983501866
Bamyan,2019,1,91.29763017529658
Farah,2019,1,26.634407340582406
Faryab,2019,1,93.69645021660851
Ghazni,2019,1,40.56686180949119
Ghor,2019,1,81.4971128908641
Hilmand,2019,1,26.182520067563292
Hirat,2019,1,57.66929734993447
Jawzjan,2019,1,93.17573742157406
Kabul,2019,1,66.2301525709161
Kandahar,2019,1,40.21415793498935
Kapisa,2019,1,62.69428376723632
Kunar,2019,1,76.39027592338972
Kunduz,2019,1,89.93340954756789
Laghman,2019,1,36.23313135535003
Logar,2019,1,59.93400895777414
Nangarhar,2019,1,63.01615774785242
Nimroz,2019,1,17.026996078613635
Nuristan,2019,1,49.95277553261365
Paktya,2019,1,54.573494953112
Samangan,2019,1,94.22949429382444
Sar-e-Pul,2019,1,81.06222834350201
Takhar,2019,1,100.05231673106522
Wardak,2019,1,75.95059355847596
Zabul,2019,1,40.64498626663843
Khost,2019,2,111.86586840191335
Paktika,2019,2,79.4622416328958
Daykundi,2019,2,104.53355934355159
Panjsher,2019,2,142.77838473042095
Parwan,2019,2,182.5871988516876
Uruzgan,2019,2,112.91622361874948
Badakhshan,2019,2,63.15031569557976
Badghis,2019,2,137.36716380080205
Baghlan,2019,2,169.7318252358339
Balkh,2019,2,90.42111787394667
Bamyan,2019,2,107.94491785948644
Farah,2019,2,45.25232783919517
Faryab,2019,2,143.34431472528217
Ghazni,2019,2,86.54321303181544
Ghor,2019,2,105.04559010410028
Hilmand,2019,2,54.71527742475764
Hirat,2019,2,108.05127689563471
Jawzjan,2019,2,79.44745669991136
Kabul,2019,2,144.12491953648276
Kandahar,2019,2,76.93892505242634
Kapisa,2019,2,153.37091675014656
Kunar,2019,2,111.57702841173261
Kunduz,2019,2,84.1841005710629
Laghman,2019,2,102.46004194635225
Logar,2019,2,140.08613073415964
Nangarhar,2019,2,95.54024991935177
Nimroz,2019,2,27.1495339373798
Nuristan,2019,2,105.56676287688342
Paktya,2019,2,127.9080325110336
Samangan,2019,2,160.51993597684228
Sar-e-Pul,2019,2,127.9870248587387
Takhar,2019,2,108.64627988234047
Wardak,2019,2,104.50435204629812
Zabul,2019,2,127.80366722529422
Khost,2019,3,83.44311953057917
Paktika,2019,3,76.87744291668037
Daykundi,2019,3,60.37414716747748
Panjsher,2019,3,113.67177957875106
Parwan,2019,3,127.05155973021758
Uruzgan,2019,3,135.0294966906313
Badakhshan,2019,3,57.606303725022535
Badghis,2019,3,122.23682492735493
Baghlan,2019,3,111.3165897103869
Balkh,2019,3,49.53843163546314
Bamyan,2019,3,64.85480839008011
Farah,2019,3,57.28938296576143
Faryab,2019,3,118.59463179578233
Ghazni,2019,3,73.05114072878078
Ghor,2019,3,56.43092788729761
Hilmand,2019,3,107.42514697502271
Hirat,2019,3,83.56966646578569
Jawzjan,2019,3,59.88036973327799
Kabul,2019,3,124.01723336625405
Kandahar,2019,3,121.27481316494305
Kapisa,2019,3,119.81394405160304
Kunar,2019,3,140.75765690257867
Kunduz,2019,3,53.08843881961481
Laghman,2019,3,109.81743641661683
Logar,2019,3,119.42963310054
Nangarhar,2019,3,105.87387076401784
Nimroz,2019,3,66.48628261044728
Nuristan,2019,3,103.71631531079566
Paktya,2019,3,103.7183795706815
Samangan,2019,3,83.38794709919303
Sar-e-Pul,2019,3,96.47907390925025
Takhar,2019,3,85.18228256131559
Wardak,2019,3,82.3570568993269
Zabul,2019,3,121.6584488663546
Khost,2019,4,91.67573478839357
Paktika,2019,4,46.72020584934886
Daykundi,2019,4,74.44142080843798
Panjsher,2019,4,112.60872491871967
Parwan,2019,4,119.23473055481799
Uruzgan,2019,4,81.30125836610544
Badakhshan,2019,4,96.33069471017637
Badghis,2019,4,121.8526498217585
Baghlan,2019,4,136.86956203524616
Balkh,2019,4,80.37471636575525
Bamyan,2019,4,79.2069622818885
Farah,2019,4,36.29540451707823
Faryab,2019,4,124.0478100572209
Ghazni,2019,4,51.37471203360463
Ghor,2019,4,84.44171439655429
Hilmand,2019,4,31.407674236395817
Hirat,2019,4,72.33693172427041
Jawzjan,2019,4,77.7878438975347
Kabul,2019,4,87.11476349152713
Kandahar,2019,4,56.467585959573796
Kapisa,2019,4,100.79434437698046
Kunar,2019,4,104.84275769380731
Kunduz,2019,4,129.21966338894399
Laghman,2019,4,97.8404535738301
Logar,2019,4,70.69242259377863
Nangarhar,2019,4,93.65935480916124
Nimroz,2019,4,15.364417486612485
Nuristan,2019,4,92.88669159797779
Paktya,2019,4,83.8549862804009
Samangan,2019,4,106.41854643898512
Sar-e-Pul,2019,4,133.16041070468773
Takhar,2019,4,158.09209174659037
Wardak,2019,4,63.51273609516052
Zabul,2019,4,84.11034252612133
Khost,2019,5,46.012700773471714
Paktika,2019,5,17.640482901749657
Daykundi,2019,5,22.045725708267398
Panjsher,2019,5,28.707470996192203
Parwan,2019,5,34.436293155268594
Uruzgan,2019,5,12.101175907954682
Badakhshan,2019,5,35.420867031228845
Badghis,2019,5,13.749686099165025
Baghlan,2019,5,24.6300228928056
Balkh,2019,5,10.34242120056108
Bamyan,2019,5,22.238371032200153
Farah,2019,5,6.864250641638618
Faryab,2019,5,12.940110440640726
Ghazni,2019,5,17.939253639242402
Ghor,2019,5,22.399301114581863
Hilmand,2019,5,7.475190231169956
Hirat,2019,5,8.238924129164925
Jawzjan,2019,5,6.805378502466899
Kabul,2019,5,15.958734337340218
Kandahar,2019,5,6.567693516705555
Kapisa,2019,5,23.428971985616304
Kunar,2019,5,30.723387782562884
Kunduz,2019,5,25.645661822113325
Laghman,2019,5,22.321603665845366
Logar,2019,5,17.673899620834593
Nangarhar,2019,5,20.26423005500968
Nimroz,2019,5,2.5967825742416517
Nuristan,2019,5,24.268604620739662
Paktya,2019,5,25.216474664929006
Samangan,2019,5,19.618006266916872
Sar-e-Pul,2019,5,19.414242064013017
Takhar,2019,5,36.06922043284382
Wardak,2019,5,20.150741189738046
Zabul,2019,5,10.287216832250762
Khost,2019,6,26.885934032140877
Paktika,2019,6,8.584317794802352
Daykundi,2019,6,3.4715251439885835
Panjsher,2019,6,16.610335021298656
Parwan,2019,6,7.622534746010025
Uruzgan,2019,6,0.5229830898527836
Badakhshan,2019,6,67.51795384019233
Badghis,2019,6,0.5223399217446324
Baghlan,2019,6,10.804413537305177
Balkh,2019,6,3.2426843455215644
Bamyan,2019,6,3.694240478861681
Farah,2019,6,0.19825174088313033
