province,year,month,precip_total_mm,precip_3mo_mm,spi3,spi3_category,is_drought,vv_db,vh_db,ndvi,evi,lst_day_c,date,ndvi_lag1,evi_lag1,vv_db_lag1,vh_db_lag1,lst_day_c_lag1,precip_total_mm_lag1,spi3_lag1,target_spi3_next,target_drought_next,target_category_next
Badakhshan,2016,7,29.803720842408715,118.4441196208895,0.4334159800786709,near_normal,False,,,0.1759350148829656,0.108644341572363,26.219129741082536,2016-07-01,0.188287174151851,0.1158450626854652,,,22.861837499870614,30.008495322396087,0.5173848024734803,0.272580205894222,False,near_normal
Badakhshan,2016,8,14.756364871331876,74.5685810361366,0.272580205894222,near_normal,False,-8.062099682165487,-15.329712872772143,0.1459340545217169,0.0862553980572631,24.567127384587312,2016-08-01,0.1759350148829656,0.108644341572363,,,26.219129741082536,29.803720842408715,0.4334159800786709,0.4847260125676337,False,near_normal
Badakhshan,2016,9,2.845315649233207,47.40540136297373,0.4847260125676337,near_normal,False,-8.013381355512834,-15.21004141496264,0.1307202113062846,0.0721007448696831,23.45394547172597,2016-09-01,0.1459340545217169,0.0862553980572631,-8.062099682165487,-15.329712872772143,24.567127384587312,14.756364871331876,0.272580205894222,-0.5537263821623553,False,near_normal
Badakhshan,2016,10,12.714540771884318,30.316221292449328,-0.5537263821623553,near_normal,False,-8.276047530061536,-15.960061284684224,0.1017112897999315,0.0550339800969839,10.966345811108187,2016-10-01,0.1307202113062846,0.0721007448696831,-8.013381355512834,-15.21004141496264,23.45394547172597,2.845315649233207,0.4847260125676337,0.1468317557110933,False,near_normal
Badakhshan,2016,11,38.01028501123657,53.57014143235402,0.1468317557110933,near_normal,False,,,0.0357453482255511,0.0162377745329742,-0.2117944795617701,2016-11-01,0.1017112897999315,0.0550339800969839,-8.276047530061536,-15.960061284684224,10.966345811108187,12.714540771884318,-0.5537263821623553,0.1898229247644731,False,near_normal
Badakhshan,2016,12,26.94803023743236,77.67285602055317,0.1898229247644731,near_normal,False,,,0.0300333175039982,0.0089981680065877,-5.991609231401475,2016-12-01,0.0357453482255511,0.0162377745329742,,,-0.2117944795617701,38.01028501123657,0.1468317557110933,0.7187783047294284,False,near_normal
Badakhshan,2017,1,43.416565448377845,108.3748806970467,0.7187783047294284,near_normal,False,,,-0.0208289133718643,-0.0224952116305182,-14.659507540568873,2017-01-01,0.0300333175039982,0.0089981680065877,,,-5.991609231401475,26.94803023743236,0.1898229247644731,1.028060506263491,False,moderately_wet
Badakhshan,2017,2,82.65667707194203,153.02127275775217,1.028060506263491,moderately_wet,False,-9.09769487236798,-16.320946815451006,-0.0180151343108318,-0.0216703690034528,-10.396181497589986,2017-02-01,-0.0208289133718643,-0.0224952116305182,,,-14.659507540568873,43.416565448377845,0.7187783047294284,0.8098875742238905,False,near_normal
Badakhshan,2017,3,60.55643602222664,186.6296785425465,0.8098875742238905,near_normal,False,-9.00428052633248,-16.373054981591704,0.0066798457772536,-0.0074739442352629,-2.596293157364453,2017-03-01,-0.0180151343108318,-0.0216703690034528,-9.09769487236798,-16.320946815451006,-10.396181497589986,82.65667707194203,1.028060506263491,0.3758441232182783,False,near_normal
Badakhshan,2017,4,55.12154531744876,198.3346584116173,0.3758441232182783,near_normal,False,-10.047596214653248,-17.608705214953062,0.0311785322854184,0.0021323215265165,5.697482746378742,2017-04-01,0.0066798457772536,-0.0074739442352629,-9.00428052633248,-16.373054981591704,-2.596293157364453,60.55643602222664,0.8098875742238905,-0.4385209338475305,False,near_normal
Badakhshan,2017,5,37.23920850973112,152.91718984940644,-0.4385209338475305,near_normal,False,-10.15224532660852,-18.12325269099465,0.1318020961500682,0.0716323728850198,15.454703844734356,2017-05-01,0.0311785322854184,0.0021323215265165,-10.047596214653248,-17.608705214953062,5.697482746378742,55.12154531744876,0.3758441232182783,-0.4340262547391015,False,near_normal
Badakhshan,2017,6,26.130378584336484,118.49113241151628,-0.4340262547391015,near_normal,False,-9.423024461608025,-17.042892988155508,0.1877294044590586,0.1170026765920586,22.773094602356014,2017-06-01,0.1318020961500682,0.0716323728850198,-10.15224532660852,-18.12325269099465,15.454703844734356,37.23920850973112,-0.4385209338475305,-0.4848465532734423,False,near_normal
Badakhshan,2017,7,29.283825830946643,92.65341292501418,-0.4848465532734423,near_normal,False,-8.741671709854272,-16.23673374908673,0.1832852301971157,0.1138188727345985,27.329224186412784,2017-07-01,0.1877294044590586,0.1170026765920586,-9.423024461608025,-17.042892988155508,22.773094602356014,26.130378584336484,-0.4340262547391015,-0.239555386501739,False,near_normal
Badakhshan,2017,8,12.918177766102396,68.33238218138546,-0.239555386501739,near_normal,False,-8.492980038873243,-15.676228163530336,0.1522267770644737,0.0926718409271485,26.844106017203437,2017-08-01,0.1832852301971157,0.1138188727345985,-8.741671709854272,-16.23673374908673,27.329224186412784,29.283825830946643,-0.4848465532734423,0.2984770577476939,False,near_normal
Badakhshan,2017,9,3.977604706426861,46.17960830347583,0.2984770577476939,near_normal,False,-8.376904026615259,-15.706641626922544,0.1259360993966689,0.0710567140046954,20.53812133315265,2017-09-01,0.1522267770644737,0.0926718409271485,-8.492980038873243,-15.676228163530336,26.844106017203437,12.918177766102396,-0.239555386501739,-0.7300443083047733,False,near_normal
Badakhshan,2017,10,11.834229247114568,28.730011719643755,-0.7300443083047733,near_normal,False,-8.583643579656748,-16.038166586345817,0.1098843693168533,0.0606363760806019,13.244588892210082,2017-10-01,0.1259360993966689,0.0710567140046954,-8.376904026615259,-15.706641626922544,20.53812133315265,3.977604706426861,0.2984770577476939,-1.158549882889894,True,moderate_drought
Badakhshan,2017,11,12.626821549291297,28.438655502832653,-1.158549882889894,moderate_drought,True,-8.587451404211828,-15.987386846919057,0.1015636583542187,0.0542899037020723,5.766286845449711,2017-11-01,0.1098843693168533,0.0606363760806019,-8.583643579656748,-16.038166586345817,13.244588892210082,11.834229247114568,-0.7300443083047733,-1.2061400672703932,True,moderate_drought
Badakhshan,2017,12,18.830730885515617,43.29178168192141,-1.2061400672703932,moderate_drought,True,-9.130682702187658,-16.7360441460714,0.0162408488611613,0.0048662243374148,-9.14051772299912,2017-12-01,0.1015636583542187,0.0542899037020723,-8.587451404211828,-15.987386846919057,5.766286845449711,12.626821549291297,-1.158549882889894,-1.855669938666932,True,severe_drought
Badakhshan,2018,1,14.045273820672811,45.50282625547965,-1.855669938666932,severe_drought,True,-9.011653684506978,-16.7097210973764,0.0037753208971934,-0.0042433757789356,-9.3384218048127,2018-01-01,0.0162408488611613,0.0048662243374148,-9.130682702187658,-16.7360441460714,-9.14051772299912,18.830730885515617,-1.2061400672703932,-1.3040708152476506,True,moderate_drought
Badakhshan,2018,2,35.078097155474936,67.9541018616633,-1.3040708152476506,moderate_drought,True,-8.730258135241858,-16.325894131730777,0.000887078957711,-0.0092984416841337,-7.072640058251832,2018-02-01,0.0037753208971934,-0.0042433757789356,-9.011653684506978,-16.7097210973764,-9.3384218048127,14.045273820672811,-1.855669938666932,-0.575982684963985,False,near_normal
Badakhshan,2018,3,80.32042093539285,129.44379191154053,-0.575982684963985,near_normal,False,-9.159730263655794,-16.792482549207996,0.0129565352618221,-0.006063296543408,3.3171114282401946,2018-03-01,0.000887078957711,-0.0092984416841337,-8.730258135241858,-16.325894131730777,-7.072640058251832,35.078097155474936,-1.3040708152476506,-0.3640022033670748,False,near_normal
Badakhshan,2018,4,49.24124682823172,164.63976491909943,-0.3640022033670748,near_normal,False,-9.084393282314617,-17.246265538221728,0.0660842449526232,0.0267418690242455,8.584374509040316,2018-04-01,0.0129565352618221,-0.006063296543408,-9.159730263655794,-16.792482549207996,3.3171114282401946,80.32042093539285,-0.575982684963985,0.869680206735445,False,near_normal
